filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir050817.0200.fits,XTE J1818-245,18:18:25.19,-24:32:30.9,2005-08-18,03:35:02,2453600.64933,60.04,1.17,I,K,1210,1868,2020,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.64933,2005-08-18 03:35:02.112,2
shiftrir050817.ADDEDK.1.fits,XTE J1818-245,18:18:25.19,-24:32:30.9,2005-08-18,03:35:02,2453600.64933,60.04,1.17,I,K,1210,1868,2020,xrb-archive_data_J1818-2005/LOG_J1818-2005.20050723thru20050818.csv,opticaldirecs/xrb-archive_data_J1818-2005/,J1818-2005,Disk,,J1818-245,True,3.0,2453600.64933,2005-08-18 03:35:02.112,2
binir050817.0201.fits,XTE J1818-245,18:18:25.18,-24:32:31.0,2005-08-18,03:36:24,2453600.65029,60.03,1.17,I,K,1210,1908,1980,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65029,2005-08-18 03:36:25.056,2
binir050817.0202.fits,XTE J1818-245,18:18:25.18,-24:32:31.0,2005-08-18,03:36:24,2453600.65029,60.04,1.17,I,K,1170,1868,2060,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65029,2005-08-18 03:36:25.056,2
binir050817.0203.fits,XTE J1818-245,18:18:25.20,-24:32:31.5,2005-08-18,03:39:19,2453600.6523,60.04,1.18,I,K,1250,1828,2020,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.6523,2005-08-18 03:39:18.720,2
binir050817.0204.fits,XTE J1818-245,18:18:25.18,-24:32:31.2,2005-08-18,03:40:42,2453600.65327,60.03,1.19,I,K,1210,1828,2060,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65327,2005-08-18 03:40:42.528,2
binir050817.0205.fits,XTE J1818-245,18:18:25.17,-24:32:31.6,2005-08-18,03:42:04,2453600.65422,60.03,1.19,I,K,1250,1868,1980,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65422,2005-08-18 03:42:04.608,2
binir050817.0206.fits,XTE J1818-245,18:18:25.14,-24:32:31.6,2005-08-18,03:43:27,2453600.65518,60.04,1.19,I,K,1170,1908,2020,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65518,2005-08-18 03:43:27.552,No
binir050817.0207.fits,XTE J1818-245,18:18:25.16,-24:32:31.7,2005-08-18,03:44:50,2453600.65613,60.03,1.2,I,K,1210,1868,2020,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65613,2005-08-18 03:44:49.632,No
binir050817.0209.fits,XTE J1818-245,18:18:25.15,-24:32:31.6,2005-08-18,03:46:12,2453600.65709,60.04,1.2,I,K,1170,1868,2060,xrb-archive_data_ALLTHEREST/LOG_data.20001116thru20920605.csv,irdirecs/xrb-archive_data_ALLTHEREST/,data,Disk,YALE-03A-0001,J1818-245,True,3.0,2453600.65709,2005-08-18 03:46:12.576,No
