filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd070629.0104.fits,SMC X-3,00:52:05.62,-72:26:03.3,2007-06-30,08:56:47.804,2454281.87278,180.0,1.43,I,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,SMC X-3,True,3.0,2454281.87278,2007-06-30 08:56:48.192,1
rccd070629.0105.fits,SMC X-3,00:52:05.54,-72:25:52.5,2007-06-30,09:01:16.971,2454281.87589,180.0,1.42,V,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,SMC X-3,True,1.0,2454281.87589,2007-06-30 09:01:16.896,1
rccd070630.0087.fits,SMC X-3,00:52:06.61,-72:26:26.0,2007-07-01,07:29:59.026,2454282.81249,180.0,1.57,I,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,SMC X-3,True,3.0,2454282.81249,2007-07-01 07:29:59.136,1
rccd070630.0088.fits,SMC X-3,00:52:06.46,-72:26:15.3,2007-07-01,07:33:54.323,2454282.81521,180.0,1.56,V,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,SMC X-3,True,1.0,2454282.81521,2007-07-01 07:33:54.144,1
