filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd150226.0086.fits,XTEJ1550-564,15:50:58.68,-56:28:36.4,2015-02-27,07:50:21.955,2457080.82664,600.0,1.23,V,J,1040,1550,2000,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150226.0087.fits,XTEJ1550-564,15:50:59.06,-56:28:38.1,2015-02-27,08:01:22.722,2457080.83429,600.0,1.21,I,K,1040,1550,2000,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150223.0075.fits,XTEJ1550-564,15:50:58.69,-56:28:35.8,2015-02-24,06:55:39.727,2457077.78865,600.0,1.39,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150223.0076.fits,XTEJ1550-564,15:50:58.40,-56:28:37.1,2015-02-24,07:06:38.607,2457077.79628,600.0,1.36,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150301.0122.fits,XTEJ1550-564,15:50:58.87,-56:28:37.1,2015-03-02,07:32:01.620,2457083.81391,600.0,1.24,I,K,1040,1690,1860,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150301.0121.fits,XTEJ1550-564,15:50:58.72,-56:28:36.1,2015-03-02,07:21:03.618,2457083.80629,600.0,1.26,V,J,1040,1690,1860,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150216.0071.fits,XTEJ1550-564,15:50:58.99,-56:28:37.4,2015-02-17,08:14:18.503,2457070.84328,600.0,1.26,I,K,920,1490,2180,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150212.0046.fits,XTEJ1550-564,15:50:58.84,-56:28:38.6,2015-02-13,07:37:25.255,2457066.81765,600.0,1.39,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150216.0070.fits,XTEJ1550-564,15:50:58.70,-56:28:35.9,2015-02-17,08:03:19.086,2457070.83564,600.0,1.28,V,J,920,1490,2180,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150312.0072.fits,XTEJ1550-564,15:50:58.64,-56:28:35.8,2015-03-13,06:05:24.583,2457094.75376,600.0,1.34,V,J,1040,1620,1930,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150312.0073.fits,XTEJ1550-564,15:50:58.11,-56:28:36.8,2015-03-13,06:16:22.546,2457094.76138,600.0,1.31,I,K,1040,1620,1930,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150310.0071.fits,XTEJ1550-564,15:50:58.67,-56:28:35.9,2015-03-11,05:32:37.960,2457092.73099,600.0,1.47,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150314.0058.fits,XTEJ1550-564,15:50:58.67,-56:28:36.1,2015-03-15,08:04:24.808,2457096.8364,600.0,1.14,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150314.0059.fits,XTEJ1550-564,15:50:58.98,-56:28:37.6,2015-03-15,08:15:22.765,2457096.84401,600.0,1.13,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150305.0113.fits,XTEJ1550-564,15:50:58.71,-56:28:36.1,2015-03-06,07:50:37.377,2457087.82682,600.0,1.19,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150305.0114.fits,XTEJ1550-564,15:50:58.54,-56:28:35.0,2015-03-06,08:01:36.336,2457087.83445,600.0,1.17,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150310.0072.fits,XTEJ1550-564,15:50:59.17,-56:28:36.8,2015-03-11,05:43:36.572,2457092.73861,600.0,1.43,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150308.0089.fits,XTEJ1550-564,15:50:58.55,-56:28:34.8,2015-03-09,07:52:32.243,2457090.82815,600.0,1.17,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150308.0088.fits,XTEJ1550-564,15:50:58.73,-56:28:35.6,2015-03-09,07:41:34.442,2457090.82053,600.0,1.18,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150208.0100.fits,XTEJ1550-564,15:50:58.23,-56:28:37.7,2015-02-09,08:17:31.178,2457062.8455,600.0,1.32,I,K,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150208.0099.fits,XTEJ1550-564,15:50:58.74,-56:28:36.0,2015-02-09,08:06:32.513,2457062.83787,600.0,1.35,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
rccd150206.0080.fits,XTEJ1550-564,15:50:58.64,-56:28:36.6,2015-02-07,07:41:40.779,2457060.82061,600.0,1.46,V,J,1040,1590,1960,xrb_ccd_reduced_2015/LOG_2015.20150103thru20150430.csv,opticaldirecs/xrb_ccd_reduced_2015/,2015,Disk,,,J1550-564,True,optical
