filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd030328.0198.fits,XTE J1550-564,15:50:57.85,-56:28:30.9,2003-03-29,07:10:34,2452727.79901,900.0,1.14,V,H,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452727.79901,2003-03-29 07:10:34.464,2
rccd030329.0155.fits,XTE J1550-564,15:50:57.83,-56:28:30.8,2003-03-30,07:25:23,2452728.8093,900.1,1.13,V,H,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452728.8093,2003-03-30 07:25:23.520,2
rccd030330.0151.fits,XTE J1550-564,15:50:57.87,-56:28:30.8,2003-03-31,06:21:32,2452729.76496,900.0,1.18,V,H,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452729.76496,2003-03-31 06:21:32.544,2
rccd030331.0142.fits,XTE J1550-564,15:50:58.77,-56:28:36.0,2003-04-01,06:12:03,2452730.75838,600.0,1.18,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452730.75838,2003-04-01 06:12:04.032,1
rccd030331.0143.fits,XTE J1550-564,15:50:59.15,-56:28:34.7,2003-04-01,06:24:44,2452730.76718,600.0,1.17,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452730.76718,2003-04-01 06:24:44.352,1
rccd030401.0132.fits,XTE J1550-564,15:50:58.67,-56:28:35.6,2003-04-02,05:59:14,2452731.74947,600.0,1.2,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452731.74947,2003-04-02 05:59:14.208,1
rccd030401.0133.fits,XTE J1550-564,15:50:59.42,-56:28:34.4,2003-04-02,06:11:52,2452731.75825,600.0,1.18,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452731.75825,2003-04-02 06:11:52.800,1
rccd030402.0153.fits,XTE J1550-564,15:50:58.65,-56:28:35.6,2003-04-03,06:05:29,2452732.75381,600.0,1.18,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452732.75381,2003-04-03 06:05:29.184,1
rccd030402.0154.fits,XTE J1550-564,15:50:58.87,-56:28:34.2,2003-04-03,06:18:09,2452732.76261,600.0,1.17,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452732.76261,2003-04-03 06:18:09.504,1
rccd030403.0139.fits,XTE J1550-564,15:50:58.66,-56:28:36.4,2003-04-04,05:51:00,2452733.74375,600.0,1.2,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452733.74375,2003-04-04 05:51:00.000,1
rccd030403.0140.fits,XTE J1550-564,15:50:59.24,-56:28:36.3,2003-04-04,06:03:40,2452733.75255,600.0,1.18,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452733.75255,2003-04-04 06:03:40.320,1
rccd030404.0142.fits,XTE J1550-564,15:50:58.66,-56:28:36.2,2003-04-05,05:26:01,2452734.72641,600.0,1.23,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452734.72641,2003-04-05 05:26:01.824,1
rccd030404.0143.fits,XTE J1550-564,15:50:58.89,-56:28:34.9,2003-04-05,05:38:40,2452734.73519,600.0,1.21,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452734.73519,2003-04-05 05:38:40.416,1
rccd030405.0141.fits,XTE J1550-564,15:50:58.64,-56:28:35.0,2003-04-06,06:11:18,2452735.75786,600.0,1.16,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452735.75786,2003-04-06 06:11:19.104,1
rccd030405.0142.fits,XTE J1550-564,15:50:58.63,-56:28:32.3,2003-04-06,06:23:54,2452735.7666,600.0,1.15,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452735.7666,2003-04-06 06:23:54.240,1
rccd030406.0094.fits,XTE J1550-564,15:50:58.70,-56:28:35.8,2003-04-07,06:58:07,2452736.79036,600.0,1.12,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452736.79036,2003-04-07 06:58:07.104,1
rccd030406.0095.fits,XTE J1550-564,15:50:59.03,-56:28:35.7,2003-04-07,07:10:45,2452736.79913,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452736.79913,2003-04-07 07:10:44.832,1
rccd030407.0105.fits,XTE J1550-564,15:50:58.62,-56:28:35.7,2003-04-08,03:18:59,2452737.63818,600.0,1.57,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452737.63818,2003-04-08 03:18:58.752,1
rccd030407.0106.fits,XTE J1550-564,15:50:58.90,-56:28:34.2,2003-04-08,03:31:36,2452737.64694,600.0,1.52,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452737.64694,2003-04-08 03:31:35.616,1
rccd030408.0168.fits,XTE J1550-564,15:50:58.64,-56:28:35.7,2003-04-09,06:00:34,2452738.7504,600.0,1.16,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452738.7504,2003-04-09 06:00:34.560,1
rccd030408.0169.fits,XTE J1550-564,15:50:58.72,-56:28:33.8,2003-04-09,06:13:11,2452738.75916,600.0,1.15,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452738.75916,2003-04-09 06:13:11.424,1
rccd030409.0122.fits,XTE J1550-564,15:50:58.69,-56:28:35.6,2003-04-10,05:10:43,2452739.71578,600.0,1.22,I,K,1732,2157,2410,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452739.71578,2003-04-10 05:10:43.392,1
rccd030409.0123.fits,XTE J1550-564,15:50:59.04,-56:28:34.8,2003-04-10,05:23:20,2452739.72454,600.0,1.2,V,J,1732,2157,2410,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452739.72454,2003-04-10 05:23:20.256,1
rccd030410.0140.fits,XTE J1550-564,15:50:58.65,-56:28:35.5,2003-04-11,05:45:10,2452740.73971,600.0,1.17,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452740.73971,2003-04-11 05:45:10.944,1
rccd030410.0141.fits,XTE J1550-564,15:50:58.78,-56:28:32.2,2003-04-11,05:57:48,2452740.74848,600.0,1.15,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452740.74848,2003-04-11 05:57:48.672,1
rccd030412.0144.fits,XTE J1550-564,15:50:58.68,-56:28:35.5,2003-04-13,05:22:45,2452742.72414,600.0,1.19,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452742.72414,2003-04-13 05:22:45.696,1
rccd030412.0145.fits,XTE J1550-564,15:50:58.98,-56:28:35.0,2003-04-13,05:35:22,2452742.7329,600.0,1.17,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452742.7329,2003-04-13 05:35:22.560,1
rccd030413.0125.fits,XTE J1550-564,15:50:58.59,-56:28:36.0,2003-04-14,03:33:05,2452743.64798,600.0,1.42,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452743.64798,2003-04-14 03:33:05.472,1
rccd030413.0126.fits,XTE J1550-564,15:50:58.30,-56:28:36.4,2003-04-14,03:45:41,2452743.65673,600.0,1.38,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452743.65673,2003-04-14 03:45:41.472,1
rccd030414.0145.fits,XTE J1550-564,15:50:58.64,-56:28:36.1,2003-04-15,05:30:45,2452744.7297,600.0,1.17,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452744.7297,2003-04-15 05:30:46.080,1
rccd030414.0146.fits,XTE J1550-564,15:50:58.83,-56:28:32.5,2003-04-15,05:43:23,2452744.73847,600.0,1.15,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452744.73847,2003-04-15 05:43:23.808,1
rccd030418.0142.fits,XTE J1550-564,15:50:58.74,-56:28:35.7,2003-04-19,05:18:10,2452748.72095,600.0,1.16,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452748.72095,2003-04-19 05:18:10.080,1
rccd030418.0143.fits,XTE J1550-564,15:50:58.98,-56:28:33.6,2003-04-19,05:30:47,2452748.72971,600.0,1.15,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452748.72971,2003-04-19 05:30:46.944,1
rccd030419.0169.fits,XTE J1550-564,15:50:58.69,-56:28:35.6,2003-04-20,06:54:12,2452749.78765,600.0,1.12,I,K,1732,2097,2470,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452749.78765,2003-04-20 06:54:12.960,1
rccd030419.0170.fits,XTE J1550-564,15:50:58.72,-56:28:35.5,2003-04-20,07:06:48,2452749.7964,600.0,1.12,V,J,1732,2097,2470,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452749.7964,2003-04-20 07:06:48.960,1
rccd030420.0135.fits,XTE J1550-564,15:50:58.64,-56:28:35.5,2003-04-21,06:36:07,2452750.77509,600.0,1.12,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452750.77509,2003-04-21 06:36:07.776,1
rccd030420.0136.fits,XTE J1550-564,15:50:58.90,-56:28:35.3,2003-04-21,06:48:43,2452750.78384,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452750.78384,2003-04-21 06:48:43.776,1
rccd030421.0116.fits,XTE J1550-564,15:50:58.65,-56:28:35.8,2003-04-22,05:51:06,2452751.74383,600.0,1.13,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452751.74383,2003-04-22 05:51:06.912,1
rccd030421.0117.fits,XTE J1550-564,15:50:58.76,-56:28:35.6,2003-04-22,06:03:43,2452751.75258,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452751.75258,2003-04-22 06:03:42.912,1
rccd030422.0158.fits,XTE J1550-564,15:50:58.68,-56:28:35.9,2003-04-23,06:14:21,2452752.75996,600.0,1.12,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452752.75996,2003-04-23 06:14:20.544,1
rccd030422.0159.fits,XTE J1550-564,15:50:58.69,-56:28:33.2,2003-04-23,06:26:57,2452752.76872,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452752.76872,2003-04-23 06:26:57.408,1
rccd030423.0178.fits,XTE J1550-564,15:50:58.67,-56:28:36.0,2003-04-24,08:13:21,2452753.84261,600.0,1.18,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452753.84261,2003-04-24 08:13:21.504,1
rccd030423.0179.fits,XTE J1550-564,15:50:58.98,-56:28:37.6,2003-04-24,08:25:57,2452753.85136,600.0,1.2,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452753.85136,2003-04-24 08:25:57.504,1
rccd030424.0131.fits,XTE J1550-564,15:50:58.65,-56:28:36.3,2003-04-25,05:31:41,2452754.73034,600.0,1.13,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452754.73034,2003-04-25 05:31:41.376,1
rccd030424.0132.fits,XTE J1550-564,15:50:58.85,-56:28:36.1,2003-04-25,05:44:17,2452754.73909,600.0,1.13,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452754.73909,2003-04-25 05:44:17.376,1
rccd030425.0158.fits,XTE J1550-564,15:50:58.65,-56:28:35.8,2003-04-26,05:32:54,2452755.73118,600.0,1.13,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452755.73118,2003-04-26 05:32:53.952,1
rccd030425.0159.fits,XTE J1550-564,15:50:58.95,-56:28:35.7,2003-04-26,05:45:30,2452755.73993,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452755.73993,2003-04-26 05:45:29.952,1
rccd030426.0149.fits,XTE J1550-564,15:50:58.69,-56:28:35.9,2003-04-27,06:25:39,2452756.76782,600.0,1.12,I,K,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,3.0,2452756.76782,2003-04-27 06:25:39.648,1
rccd030426.0150.fits,XTE J1550-564,15:50:58.80,-56:28:36.2,2003-04-27,06:38:15,2452756.77657,600.0,1.12,V,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,1.0,2452756.77657,2003-04-27 06:38:15.648,1
rccd030426.0151.fits,XTE J1550-564,16:17:31.40,-23:03:34.0,2003-04-27,06:55:10,2452756.78832,5.0,1.01,B,J,1732,2137,2430,optical_CD_header_logs/,XTE J1550-564,CD,J1550-564,True,0.0,2452756.78832,2003-04-27 06:55:10.848,No
