filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070629.0300.fits,SMC X-1,01:17:05.03,-73:26:59.4,2007-06-30,09:09:12.425,2454281.8814,25.05,1.47,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.8814,2007-06-30 09:09:12.960,1
binir070629.0301.fits,SMC X-1,01:17:04.96,-73:26:59.3,2007-06-30,09:09:52.561,2454281.88186,25.04,1.46,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88186,2007-06-30 09:09:52.704,1
binir070629.0302.fits,SMC X-1,01:17:04.94,-73:26:59.2,2007-06-30,09:10:32.985,2454281.88233,25.05,1.46,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88233,2007-06-30 09:10:33.312,1
binir070629.0303.fits,SMC X-1,01:17:04.91,-73:26:58.8,2007-06-30,09:11:13.437,2454281.8828,25.05,1.46,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.8828,2007-06-30 09:11:13.920,1
binir070629.0304.fits,SMC X-1,01:17:04.89,-73:26:58.9,2007-06-30,09:11:53.585,2454281.88326,25.05,1.46,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88326,2007-06-30 09:11:53.664,1
binir070629.0305.fits,SMC X-1,01:17:04.79,-73:26:48.7,2007-06-30,09:13:43.573,2454281.88454,25.05,1.46,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88454,2007-06-30 09:13:44.256,1
binir070629.0306.fits,SMC X-1,01:17:04.75,-73:26:48.4,2007-06-30,09:14:23.713,2454281.885,25.05,1.46,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.885,2007-06-30 09:14:24.000,1
binir070629.0307.fits,SMC X-1,01:17:04.73,-73:26:48.3,2007-06-30,09:15:04.174,2454281.88547,25.05,1.46,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88547,2007-06-30 09:15:04.608,1
binir070629.0308.fits,SMC X-1,01:17:04.71,-73:26:48.2,2007-06-30,09:15:44.608,2454281.88594,25.0,1.46,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.88594,2007-06-30 09:15:45.216,1
binir070629.0309.fits,SMC X-1,01:17:04.68,-73:26:48.3,2007-06-30,09:16:24.661,2454281.8864,25.05,1.46,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,SMC X-1,True,1.0,2454281.8864,2007-06-30 09:16:24.960,1
