filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd070704.0060.fits,GX 354-0,17:31:57.58,-33:39:51.9,2007-07-05,03:45:59.756,2454286.65694,600.0,1.01,V,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX354-0,True,optical
rccd070704.0059.fits,GX 354-0,17:31:57.39,-33:40:03.9,2007-07-05,03:35:05.780,2454286.64937,600.0,1.0,I,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX354-0,True,optical
rccd070702.0063.fits,GX 354-0,17:31:57.38,-33:40:03.7,2007-07-03,04:59:34.282,2454284.70804,600.0,1.06,I,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX354-0,True,optical
rccd070702.0064.fits,GX 354-0,17:31:57.50,-33:39:54.1,2007-07-03,05:10:28.636,2454284.71561,600.0,1.07,V,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX354-0,True,optical
ir070702.0226,GX 354-0,17:31:57.3,-33:40:03,2007-07-03,05:05:13.7,2454284.712,70.0,1.06,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070704.0216,GX 354-0,17:31:57.4,-33:40:03,2007-07-05,03:36:28.1,2454286.6503,70.0,1.0,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070704.0215,GX 354-0,17:31:57.3,-33:40:04,2007-07-05,03:35:02.9,2454286.6493,70.0,1.0,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0235,GX 354-0,17:31:57.5,-33:39:54,2007-07-03,05:19:00.3,2454284.7215,70.0,1.09,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0234,GX 354-0,17:31:57.5,-33:39:54,2007-07-03,05:17:34.5,2454284.7205,70.0,1.08,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0233,GX 354-0,17:31:57.5,-33:39:54,2007-07-03,05:16:08.9,2454284.7196,70.0,1.08,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0232,GX 354-0,17:31:57.5,-33:39:54,2007-07-03,05:14:43.4,2454284.7186,70.0,1.08,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0231,GX 354-0,17:31:57.4,-33:39:54,2007-07-03,05:13:17.7,2454284.7176,70.0,1.08,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0230,GX 354-0,17:31:57.4,-33:39:54,2007-07-03,05:11:52.0,2454284.7166,70.0,1.07,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0229,GX 354-0,17:31:57.4,-33:39:53,2007-07-03,05:10:26.2,2454284.7156,70.0,1.07,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0228,GX 354-0,17:31:57.4,-33:40:03,2007-07-03,05:08:05.0,2454284.7139,70.0,1.07,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0227,GX 354-0,17:31:57.4,-33:40:03,2007-07-03,05:06:39.3,2454284.713,70.0,1.07,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0225,GX 354-0,17:31:57.3,-33:40:03,2007-07-03,05:03:48.3,2454284.711,70.0,1.06,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070827.0174,GX 354-0,17:31:57.7,-33:50:00,2007-08-28,02:25:19.5,2454340.6009,40.0,1.19,K,K,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
ir070702.0224,GX 354-0,17:31:57.3,-33:40:03,2007-07-03,05:02:22.7,2454284.71,70.0,1.06,J,J,,,,missingreplog_GX354-0.csv,,,Data replog,,,GX354-0,True,IR
