filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd070708.0046.fits,Swift_J1753.5-0127,17:53:28.31,-01:27:05.6,2007-07-09,03:39:11.148,2454290.65221,360.0,1.14,I,H,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,J1753,True,3.0,2454290.65221,2007-07-09 03:39:10.944,2
rccd070708.0047.fits,Swift_J1753.5-0127,17:53:28.36,-01:27:05.3,2007-07-09,03:46:05.637,2454290.65701,360.0,1.14,V,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,1.0,2454290.65701,2007-07-09 03:46:05.664,2
rccd070713.0060.fits,Swift_J1753.5-0127,17:53:28.28,-01:27:05.1,2007-07-14,05:37:05.443,2454295.73409,360.0,1.41,I,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,3.0,2454295.73409,2007-07-14 05:37:05.376,2
rccd070713.0061.fits,Swift_J1753.5-0127,17:53:28.23,-01:27:05.5,2007-07-14,05:43:59.813,2454295.73889,360.0,1.45,V,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,1.0,2454295.73889,2007-07-14 05:44:00.096,2
rccd070714.0067.fits,Swift_J1753.5-0127,17:53:28.43,-01:27:02.8,2007-07-15,05:07:46.824,2454296.71374,360.0,1.32,I,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,3.0,2454296.71374,2007-07-15 05:07:47.136,2
rccd070714.0068.fits,Swift_J1753.5-0127,17:53:28.51,-01:27:03.6,2007-07-15,05:14:41.083,2454296.71853,360.0,1.34,V,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,1.0,2454296.71853,2007-07-15 05:14:40.992,2
rccd070715.0049.fits,Swift_J1753.5-0127,17:53:28.28,-01:27:06.0,2007-07-16,04:30:55.459,2454297.68814,360.0,1.23,I,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,3.0,2454297.68814,2007-07-16 04:30:55.296,2
rccd070715.0050.fits,Swift_J1753.5-0127,17:53:28.22,-01:27:04.0,2007-07-16,04:37:49.923,2454297.69294,360.0,1.24,V,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,1.0,2454297.69294,2007-07-16 04:37:50.016,2
rccd070716.0049.fits,Swift_J1753.5-0127,17:53:27.89,-01:27:04.3,2007-07-17,03:33:41.817,2454298.6484,360.0,1.15,I,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,3.0,2454298.6484,2007-07-17 03:33:41.760,2
rccd070716.0050.fits,Swift_J1753.5-0127,17:53:27.99,-01:27:05.1,2007-07-17,03:40:36.366,2454298.6532,360.0,1.16,V,H,1210,1868,2020,optical_CD_header_logs/,Swift_J1753,CD,J1753,True,1.0,2454298.6532,2007-07-17 03:40:36.480,2
