filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070708.0177.fits,Swift_J1753.5-0127,17:53:28.31,-01:27:05.6,2007-07-09,03:39:08.424,2454290.65218,30.05,1.14,I,H,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65218,2007-07-09 03:39:08.352,2
binir070708.0178.fits,Swift_J1753.5-0127,17:53:28.33,-01:27:05.3,2007-07-09,03:39:53.787,2454290.65271,30.05,1.14,I,H,1210,1898,1990,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65271,2007-07-09 03:39:54.144,2
binir070708.0179.fits,Swift_J1753.5-0127,17:53:28.34,-01:27:05.4,2007-07-09,03:40:39.423,2454290.65323,30.04,1.14,I,H,1180,1868,2050,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65323,2007-07-09 03:40:39.072,2
binir070708.0180.fits,Swift_J1753.5-0127,17:53:28.35,-01:27:05.2,2007-07-09,03:41:25.005,2454290.65376,30.04,1.14,I,H,1240,1838,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65376,2007-07-09 03:41:24.864,2
binir070708.0181.fits,Swift_J1753.5-0127,17:53:28.33,-01:27:05.4,2007-07-09,03:42:10.459,2454290.65429,30.04,1.14,I,H,1210,1838,2050,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65429,2007-07-09 03:42:10.656,2
binir070708.0182.fits,Swift_J1753.5-0127,17:53:28.34,-01:27:05.7,2007-07-09,03:42:55.972,2454290.65482,30.04,1.14,I,H,1240,1868,1990,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65482,2007-07-09 03:42:56.448,2
binir070708.0183.fits,Swift_J1753.5-0127,17:53:28.35,-01:27:05.4,2007-07-09,03:43:41.470,2454290.65534,30.04,1.14,I,H,1180,1898,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65534,2007-07-09 03:43:41.376,2
binir070708.0184.fits,Swift_J1753.5-0127,17:53:28.36,-01:27:05.4,2007-07-09,03:44:26.843,2454290.65587,30.05,1.14,I,H,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65587,2007-07-09 03:44:27.168,2
binir070708.0185.fits,Swift_J1753.5-0127,17:53:28.36,-01:27:05.3,2007-07-09,03:46:02.881,2454290.65698,30.04,1.14,V,H,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65698,2007-07-09 03:46:03.072,2
binir070708.0186.fits,Swift_J1753.5-0127,17:53:28.36,-01:27:05.4,2007-07-09,03:46:48.134,2454290.6575,30.04,1.14,V,H,1210,1898,1990,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.6575,2007-07-09 03:46:48.000,2
binir070708.0187.fits,Swift_J1753.5-0127,17:53:28.37,-01:27:05.3,2007-07-09,03:47:33.819,2454290.65803,30.04,1.14,V,H,1180,1868,2050,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65803,2007-07-09 03:47:33.792,2
binir070708.0188.fits,Swift_J1753.5-0127,17:53:28.41,-01:27:05.5,2007-07-09,03:48:19.389,2454290.65856,30.04,1.14,V,H,1240,1838,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65856,2007-07-09 03:48:19.584,2
binir070708.0189.fits,Swift_J1753.5-0127,17:53:28.43,-01:27:05.7,2007-07-09,03:49:04.704,2454290.65908,30.04,1.14,V,H,1210,1838,2050,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65908,2007-07-09 03:49:04.512,2
binir070708.0190.fits,Swift_J1753.5-0127,17:53:28.46,-01:27:06.0,2007-07-09,03:49:50.206,2454290.65961,30.05,1.14,V,H,1240,1868,1990,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.65961,2007-07-09 03:49:50.304,2
binir070708.0191.fits,Swift_J1753.5-0127,17:53:28.47,-01:27:05.8,2007-07-09,03:50:35.925,2454290.66014,30.05,1.14,V,H,1180,1898,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.66014,2007-07-09 03:50:36.096,2
binir070708.0192.fits,Swift_J1753.5-0127,17:53:28.48,-01:27:06.4,2007-07-09,03:51:21.274,2454290.66066,30.05,1.14,V,H,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,J1753,True,2.0,2454290.66066,2007-07-09 03:51:21.024,2
binir070713.0220.fits,Swift_J1753.5-0127,17:53:28.23,-01:27:05.0,2007-07-14,05:37:02.790,2454295.73406,30.04,1.41,I,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73406,2007-07-14 05:37:02.784,2
binir070713.0221.fits,Swift_J1753.5-0127,17:53:28.24,-01:27:04.9,2007-07-14,05:37:48.274,2454295.73459,30.04,1.42,I,H,1210,1898,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73459,2007-07-14 05:37:48.576,2
binir070713.0222.fits,Swift_J1753.5-0127,17:53:28.22,-01:27:05.0,2007-07-14,05:38:33.985,2454295.73512,30.04,1.42,I,H,1180,1868,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73512,2007-07-14 05:38:34.368,2
binir070713.0223.fits,Swift_J1753.5-0127,17:53:28.22,-01:27:05.2,2007-07-14,05:39:19.649,2454295.73565,30.04,1.42,I,H,1240,1838,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73565,2007-07-14 05:39:20.160,2
binir070713.0224.fits,Swift_J1753.5-0127,17:53:28.17,-01:27:05.3,2007-07-14,05:40:05.038,2454295.73617,30.04,1.43,I,H,1210,1838,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73617,2007-07-14 05:40:05.088,2
binir070713.0225.fits,Swift_J1753.5-0127,17:53:28.24,-01:27:04.9,2007-07-14,05:40:50.676,2454295.7367,30.04,1.43,I,H,1240,1868,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.7367,2007-07-14 05:40:50.880,2
binir070713.0226.fits,Swift_J1753.5-0127,17:53:28.25,-01:27:05.2,2007-07-14,05:41:36.181,2454295.73723,30.05,1.44,I,H,1180,1898,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73723,2007-07-14 05:41:36.672,2
binir070713.0227.fits,Swift_J1753.5-0127,17:53:28.24,-01:27:05.3,2007-07-14,05:42:21.539,2454295.73775,30.04,1.44,I,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73775,2007-07-14 05:42:21.600,2
binir070713.0228.fits,Swift_J1753.5-0127,17:53:28.24,-01:27:05.4,2007-07-14,05:43:57.042,2454295.73886,30.05,1.45,V,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73886,2007-07-14 05:43:57.504,2
binir070713.0229.fits,Swift_J1753.5-0127,17:53:28.27,-01:27:05.5,2007-07-14,05:44:42.532,2454295.73938,30.04,1.45,V,H,1210,1898,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73938,2007-07-14 05:44:42.432,2
binir070713.0230.fits,Swift_J1753.5-0127,17:53:28.26,-01:27:05.6,2007-07-14,05:45:28.171,2454295.73991,30.05,1.45,V,H,1180,1868,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.73991,2007-07-14 05:45:28.224,2
binir070713.0231.fits,Swift_J1753.5-0127,17:53:28.27,-01:27:05.7,2007-07-14,05:46:13.961,2454295.74044,30.04,1.46,V,H,1240,1838,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.74044,2007-07-14 05:46:14.016,2
binir070713.0232.fits,Swift_J1753.5-0127,17:53:28.28,-01:27:05.9,2007-07-14,05:46:59.226,2454295.74096,30.04,1.46,V,H,1210,1838,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.74096,2007-07-14 05:46:58.944,2
binir070713.0233.fits,Swift_J1753.5-0127,17:53:28.29,-01:27:06.5,2007-07-14,05:47:44.904,2454295.74149,30.05,1.47,V,H,1240,1868,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.74149,2007-07-14 05:47:44.736,2
binir070713.0234.fits,Swift_J1753.5-0127,17:53:28.29,-01:27:06.4,2007-07-14,05:48:30.526,2454295.74202,30.04,1.47,V,H,1180,1898,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.74202,2007-07-14 05:48:30.528,2
binir070713.0235.fits,Swift_J1753.5-0127,17:53:28.30,-01:27:06.5,2007-07-14,05:49:16.061,2454295.74255,30.04,1.47,V,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454295.74255,2007-07-14 05:49:16.320,2
binir070714.0242.fits,Swift_J1753.5-0127,17:53:28.42,-01:27:02.7,2007-07-15,05:07:44.077,2454296.71371,30.05,1.32,I,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71371,2007-07-15 05:07:44.544,2
binir070714.0243.fits,Swift_J1753.5-0127,17:53:28.40,-01:27:02.6,2007-07-15,05:08:29.416,2454296.71423,30.04,1.32,I,H,1210,1898,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71423,2007-07-15 05:08:29.472,2
binir070714.0244.fits,Swift_J1753.5-0127,17:53:28.45,-01:27:02.6,2007-07-15,05:09:15.066,2454296.71476,30.04,1.32,I,H,1180,1868,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71476,2007-07-15 05:09:15.264,2
binir070714.0245.fits,Swift_J1753.5-0127,17:53:28.43,-01:27:02.6,2007-07-15,05:10:00.845,2454296.71529,30.04,1.32,I,H,1240,1838,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71529,2007-07-15 05:10:01.056,2
binir070714.0246.fits,Swift_J1753.5-0127,17:53:28.43,-01:27:02.8,2007-07-15,05:10:46.522,2454296.71582,30.04,1.33,I,H,1210,1838,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71582,2007-07-15 05:10:46.848,2
binir070714.0247.fits,Swift_J1753.5-0127,17:53:28.42,-01:27:02.9,2007-07-15,05:11:32.169,2454296.71635,30.05,1.33,I,H,1240,1868,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71635,2007-07-15 05:11:32.640,2
binir070714.0248.fits,Swift_J1753.5-0127,17:53:28.47,-01:27:03.1,2007-07-15,05:12:17.625,2454296.71687,30.04,1.33,I,H,1180,1898,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71687,2007-07-15 05:12:17.568,2
binir070714.0249.fits,Swift_J1753.5-0127,17:53:28.43,-01:27:03.1,2007-07-15,05:13:03.107,2454296.7174,30.04,1.33,I,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.7174,2007-07-15 05:13:03.360,2
binir070714.0250.fits,Swift_J1753.5-0127,17:53:28.48,-01:27:03.6,2007-07-15,05:14:38.714,2454296.71851,30.04,1.34,V,H,1210,1868,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71851,2007-07-15 05:14:39.264,2
binir070714.0251.fits,Swift_J1753.5-0127,17:53:28.49,-01:27:03.8,2007-07-15,05:15:24.203,2454296.71903,30.04,1.34,V,H,1210,1898,1990,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71903,2007-07-15 05:15:24.192,2
binir070714.0252.fits,Swift_J1753.5-0127,17:53:28.52,-01:27:04.0,2007-07-15,05:16:09.903,2454296.71956,30.04,1.35,V,H,1180,1868,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.71956,2007-07-15 05:16:09.984,2
binir070714.0253.fits,Swift_J1753.5-0127,17:53:28.51,-01:27:04.3,2007-07-15,05:16:55.670,2454296.72009,30.05,1.35,V,H,1240,1838,2020,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.72009,2007-07-15 05:16:55.776,2
binir070714.0254.fits,Swift_J1753.5-0127,17:53:28.56,-01:27:04.7,2007-07-15,05:17:41.241,2454296.72062,30.04,1.35,V,H,1210,1838,2050,IR_CD_header_logs/LOG_Swift_J1753.5-0127.20070709thru20070930.csv,IR_CD_header_logs/,Swift_J1753,CD,YALE-03A-0001,J1753,True,2.0,2454296.72062,2007-07-15 05:17:41.568,2
