filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd070703.0060.fits,GX 9+9,17:31:44.93,-16:57:27.5,2007-07-04,06:17:06.548,2454285.76188,300.0,1.32,V,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX9+9,True,optical
rccd070703.0059.fits,GX 9+9,17:31:44.82,-16:57:37.4,2007-07-04,06:11:12.515,2454285.75778,300.0,1.29,I,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX9+9,True,optical
rccd070702.0066.fits,GX 9+9,17:31:44.19,-16:57:32.1,2007-07-03,05:27:21.875,2454284.72734,300.0,1.15,V,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX9+9,True,optical
rccd070702.0065.fits,GX 9+9,17:31:44.17,-16:57:41.8,2007-07-03,05:21:27.423,2454284.72324,300.0,1.13,I,J,1210.0,1868.0,2020.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,GX9+9,True,optical
ir100714.0266,GX9+9,17:31:44.1,-16:57:42,2010-07-15,05:56:07.9,2455392.7474,100.0,1.43,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100725.0189,GX9+9,17:31:44.1,-16:57:41,2010-07-26,03:31:24.5,2455403.6468,100.0,1.1,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100725.0188,GX9+9,17:31:44.1,-16:57:41,2010-07-26,03:29:28.0,2455403.6455,100.0,1.1,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100725.0187,GX9+9,17:31:44.1,-16:57:41,2010-07-26,03:27:31.1,2455403.6441,100.0,1.09,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100725.0186,GX9+9,17:31:44.1,-16:57:41,2010-07-26,03:25:34.3,2455403.6428,100.0,1.09,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100725.0185,GX9+9,17:31:44.1,-16:57:41,2010-07-26,03:23:37.7,2455403.6414,100.0,1.09,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0121,GX9+9,17:31:44.5,-16:57:42,2010-07-16,02:42:31.7,2455393.6129,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0120,GX9+9,17:31:44.4,-16:57:42,2010-07-16,02:40:35.8,2455393.6115,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0119,GX9+9,17:31:44.4,-16:57:42,2010-07-16,02:38:39.1,2455393.6102,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0118,GX9+9,17:31:44.3,-16:57:43,2010-07-16,02:36:42.4,2455393.6088,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0117,GX9+9,17:31:44.3,-16:57:43,2010-07-16,02:34:45.8,2455393.6075,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100715.0116,GX9+9,17:31:44.2,-16:57:42,2010-07-16,02:29:29.1,2455393.6038,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100714.0265,GX9+9,17:31:44.2,-16:57:42,2010-07-15,05:54:11.5,2455392.746,100.0,1.42,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100710.0128,GX9+9,17:31:44.2,-16:57:41,2010-07-11,02:07:04.1,2455388.5883,100.0,1.05,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100714.0264,GX9+9,17:31:44.2,-16:57:41,2010-07-15,05:52:14.8,2455392.7447,100.0,1.41,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100714.0263,GX9+9,17:31:44.1,-16:57:40,2010-07-15,05:50:18.1,2455392.7433,100.0,1.4,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100714.0262,GX9+9,17:31:44.2,-16:57:40,2010-07-15,05:48:21.8,2455392.742,100.0,1.39,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100712.0174,GX9+9,17:31:44.1,-16:57:41,2010-07-13,04:35:52.3,2455390.6916,100.0,1.12,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100712.0173,GX9+9,17:31:44.1,-16:57:41,2010-07-13,04:33:56.3,2455390.6903,100.0,1.12,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100712.0172,GX9+9,17:31:44.1,-16:57:41,2010-07-13,04:31:59.6,2455390.6889,100.0,1.12,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100712.0171,GX9+9,17:31:44.1,-16:57:42,2010-07-13,04:30:02.8,2455390.6876,100.0,1.11,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100712.0170,GX9+9,17:31:44.1,-16:57:42,2010-07-13,04:28:06.6,2455390.6862,100.0,1.11,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100710.0132,GX9+9,17:31:44.0,-16:57:41,2010-07-11,02:14:50.6,2455388.5937,100.0,1.04,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100710.0131,GX9+9,17:31:44.0,-16:57:41,2010-07-11,02:12:54.2,2455388.5923,100.0,1.05,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100710.0130,GX9+9,17:31:44.0,-16:57:41,2010-07-11,02:10:57.3,2455388.591,100.0,1.05,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100726.0132,GX9+9,17:31:44.1,-17:01:53,2010-07-27,01:46:20.6,2455404.5738,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
ir100726.0133,GX9+9,17:31:44.1,-16:57:42,2010-07-27,01:48:16.7,2455404.5752,100.0,1.03,H,H,,,,missingreplog_GX9+9.csv,,,Data replog,,,GX9+9,True,IR
