filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070702.0236.fits,GX 9+9,17:31:44.18,-16:57:42.0,2007-07-03,05:21:25.114,2454284.72321,30.04,1.13,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72321,2007-07-03 05:21:25.344,1
binir070702.0237.fits,GX 9+9,17:31:44.19,-16:57:42.1,2007-07-03,05:22:10.554,2454284.72374,30.04,1.14,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72374,2007-07-03 05:22:11.136,1
binir070702.0238.fits,GX 9+9,17:31:44.20,-16:57:42.3,2007-07-03,05:22:56.192,2454284.72426,30.05,1.14,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72426,2007-07-03 05:22:56.064,1
binir070702.0239.fits,GX 9+9,17:31:44.20,-16:57:42.4,2007-07-03,05:23:41.906,2454284.72479,30.04,1.14,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72479,2007-07-03 05:23:41.856,1
binir070702.0240.fits,GX 9+9,17:31:44.18,-16:57:42.4,2007-07-03,05:24:27.362,2454284.72532,30.04,1.14,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72532,2007-07-03 05:24:27.648,1
binir070702.0241.fits,GX 9+9,17:31:44.21,-16:57:42.6,2007-07-03,05:25:12.959,2454284.72585,30.04,1.14,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72585,2007-07-03 05:25:13.440,1
binir070702.0242.fits,GX 9+9,17:31:44.16,-16:57:42.6,2007-07-03,05:25:58.749,2454284.72638,30.04,1.14,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72638,2007-07-03 05:25:59.232,1
binir070702.0243.fits,GX 9+9,17:31:44.20,-16:57:32.1,2007-07-03,05:27:19.510,2454284.72731,30.05,1.15,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72731,2007-07-03 05:27:19.584,1
binir070702.0244.fits,GX 9+9,17:31:44.21,-16:57:32.3,2007-07-03,05:28:04.774,2454284.72784,30.05,1.15,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72784,2007-07-03 05:28:05.376,1
binir070702.0245.fits,GX 9+9,17:31:44.21,-16:57:32.2,2007-07-03,05:28:50.551,2454284.72836,30.04,1.15,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72836,2007-07-03 05:28:50.304,1
binir070702.0246.fits,GX 9+9,17:31:44.21,-16:57:32.6,2007-07-03,05:29:36.257,2454284.72889,30.04,1.15,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72889,2007-07-03 05:29:36.096,1
binir070702.0247.fits,GX 9+9,17:31:44.19,-16:57:32.5,2007-07-03,05:30:21.546,2454284.72942,30.05,1.15,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72942,2007-07-03 05:30:21.888,1
binir070702.0248.fits,GX 9+9,17:31:44.22,-16:57:32.6,2007-07-03,05:31:07.285,2454284.72995,30.04,1.16,V,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.72995,2007-07-03 05:31:07.680,1
binir070702.0249.fits,GX 9+9,17:31:44.19,-16:57:32.8,2007-07-03,05:31:52.881,2454284.73047,30.04,1.16,V,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454284.73047,2007-07-03 05:31:52.608,1
binir070703.0243.fits.gz,GX 9+9,17:31:44.82,-16:57:37.2,2007-07-04,06:11:09.668,2454285.75775,30.05,1.29,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.75775,2007-07-04 06:11:09.600,1
binir070703.0244.fits.gz,GX 9+9,17:31:44.83,-16:57:37.7,2007-07-04,06:11:54.788,2454285.75827,30.05,1.3,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.75827,2007-07-04 06:11:54.528,1
binir070703.0245.fits.gz,GX 9+9,17:31:44.85,-16:57:37.7,2007-07-04,06:12:40.246,2454285.7588,30.04,1.3,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.7588,2007-07-04 06:12:40.320,1
binir070703.0246.fits.gz,GX 9+9,17:31:44.86,-16:57:37.7,2007-07-04,06:13:25.749,2454285.75933,30.05,1.3,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.75933,2007-07-04 06:13:26.112,1
binir070703.0247.fits.gz,GX 9+9,17:31:44.88,-16:57:37.6,2007-07-04,06:14:10.930,2454285.75985,30.05,1.31,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.75985,2007-07-04 06:14:11.040,1
binir070703.0248.fits.gz,GX 9+9,17:31:44.90,-16:57:37.6,2007-07-04,06:14:56.316,2454285.76037,30.05,1.31,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76037,2007-07-04 06:14:55.968,1
binir070703.0249.fits.gz,GX 9+9,17:31:44.89,-16:57:37.6,2007-07-04,06:15:41.684,2454285.7609,30.04,1.31,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.7609,2007-07-04 06:15:41.760,1
binir070703.0250.fits.gz,GX 9+9,17:31:44.92,-16:57:27.8,2007-07-04,06:17:03.772,2454285.76185,30.04,1.32,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76185,2007-07-04 06:17:03.840,1
binir070703.0251.fits.gz,GX 9+9,17:31:44.90,-16:57:27.5,2007-07-04,06:17:48.872,2454285.76237,30.05,1.32,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76237,2007-07-04 06:17:48.768,1
binir070703.0252.fits.gz,GX 9+9,17:31:44.94,-16:57:27.6,2007-07-04,06:18:34.392,2454285.7629,30.05,1.32,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.7629,2007-07-04 06:18:34.560,1
binir070703.0253.fits.gz,GX 9+9,17:31:44.96,-16:57:27.7,2007-07-04,06:19:19.890,2454285.76343,30.04,1.33,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76343,2007-07-04 06:19:20.352,1
binir070703.0254.fits.gz,GX 9+9,17:31:44.97,-16:57:28.1,2007-07-04,06:20:05.019,2454285.76395,30.04,1.33,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76395,2007-07-04 06:20:05.280,1
binir070703.0255.fits.gz,GX 9+9,17:31:44.98,-16:57:28.0,2007-07-04,06:20:50.371,2454285.76447,30.04,1.33,V,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.76447,2007-07-04 06:20:50.208,1
binir070703.0256.fits.gz,GX 9+9,17:31:45.02,-16:57:28.2,2007-07-04,06:21:35.767,2454285.765,30.04,1.34,V,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 9+9,True,1.0,2454285.765,2007-07-04 06:21:36.000,1
