filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070701.0113.fits,4u 1538-52,15:42:23.27,-52:23:09.5,2007-07-02,03:58:34.405,2454283.66568,25.05,1.19,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66568,2007-07-02 03:58:34.752,2
binir070701.0114.fits,4u 1538-52,15:42:23.22,-52:23:09.1,2007-07-02,03:59:14.895,2454283.66614,25.05,1.19,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66614,2007-07-02 03:59:14.496,2
binir070701.0115.fits,4u 1538-52,15:42:23.19,-52:23:08.9,2007-07-02,03:59:55.724,2454283.66662,25.05,1.19,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66662,2007-07-02 03:59:55.968,2
binir070701.0116.fits,4u 1538-52,15:42:23.21,-52:23:08.8,2007-07-02,04:00:36.505,2454283.66709,25.05,1.19,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66709,2007-07-02 04:00:36.576,2
binir070701.0117.fits,4u 1538-52,15:42:23.17,-52:23:08.8,2007-07-02,04:01:17.005,2454283.66756,25.05,1.2,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66756,2007-07-02 04:01:17.184,2
binir070701.0118.fits,4u 1538-52,15:42:23.16,-52:22:58.8,2007-07-02,04:03:13.086,2454283.6689,25.05,1.2,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.6689,2007-07-02 04:03:12.960,2
binir070701.0119.fits,4u 1538-52,15:42:23.11,-52:22:58.9,2007-07-02,04:03:53.667,2454283.66937,25.05,1.2,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66937,2007-07-02 04:03:53.568,2
binir070701.0120.fits,4u 1538-52,15:42:23.12,-52:22:58.7,2007-07-02,04:04:34.471,2454283.66984,25.05,1.2,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.66984,2007-07-02 04:04:34.176,2
binir070701.0121.fits,4u 1538-52,15:42:23.10,-52:22:58.6,2007-07-02,04:05:15.273,2454283.67031,25.04,1.2,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.67031,2007-07-02 04:05:14.784,2
binir070701.0122.fits,4u 1538-52,15:42:23.10,-52:22:58.6,2007-07-02,04:05:55.664,2454283.67078,25.05,1.2,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1538-52,True,1.0,2454283.67078,2007-07-02 04:05:55.392,2
