filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd070701.0045.fits,4u 1538-52,15:42:23.24,-52:23:09.4,2007-07-02,03:58:37.116,2454283.6657,180.0,1.19,I,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,4U 1538-52,True,3.0,2454283.6657,2007-07-02 03:58:36.480,No
rccd070701.0046.fits,4u 1538-52,15:42:23.17,-52:22:58.8,2007-07-02,04:03:15.384,2454283.66893,180.0,1.2,V,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,4U 1538-52,True,1.0,2454283.66893,2007-07-02 04:03:15.552,No
rccd090624.0027.fits,4U 1538-52,15:42:23.14,-52:23:09.3,2009-06-25,00:50:19.055,2455007.53494,60.0,1.12,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455007.53494,2009-06-25 00:50:18.816,1
rccd090624.0028.fits,4U 1538-52,15:42:23.14,-52:23:09.3,2009-06-25,00:53:07.690,2455007.53689,15.0,1.12,I,J,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,3.0,2455007.53689,2009-06-25 00:53:07.296,1
rccd090624.0029.fits,4U 1538-52,15:42:23.20,-52:23:09.5,2009-06-25,00:55:31.159,2455007.53855,30.0,1.12,V,H,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,1.0,2455007.53855,2009-06-25 00:55:30.720,1
rccd090629.0053.fits,4U 1538-52,15:42:23.18,-52:23:10.5,2009-06-30,02:12:23.283,2455012.59194,60.0,1.08,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455012.59194,2009-06-30 02:12:23.616,1
rccd090629.0054.fits,4U 1538-52,15:42:23.18,-52:23:09.8,2009-06-30,02:15:11.388,2455012.59388,15.0,1.08,I,J,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,3.0,2455012.59388,2009-06-30 02:15:11.232,1
rccd090629.0055.fits,4U 1538-52,15:42:23.15,-52:23:09.4,2009-06-30,02:17:34.351,2455012.59554,30.0,1.09,V,H,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,1.0,2455012.59554,2009-06-30 02:17:34.656,1
rccd090630.0007.fits,4U 1538-52,15:42:23.08,-52:23:09.0,2009-06-30,23:12:37.270,2455013.4671,60.0,1.24,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455013.4671,2009-06-30 23:12:37.440,1
rccd090630.0008.fits,4U 1538-52,15:42:23.16,-52:23:09.1,2009-06-30,23:15:25.425,2455013.46905,15.0,1.24,I,J,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,3.0,2455013.46905,2009-06-30 23:15:25.920,1
rccd090630.0009.fits,4U 1538-52,15:42:23.17,-52:23:08.7,2009-06-30,23:17:48.381,2455013.4707,30.0,1.23,V,H,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,1.0,2455013.4707,2009-06-30 23:17:48.480,1
rccd090701.0037.fits,4U 1538-52,15:42:23.19,-52:23:10.6,2009-07-02,01:34:29.186,2455014.56562,60.0,1.08,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455014.56562,2009-07-02 01:34:29.568,1
rccd090701.0038.fits,4U 1538-52,15:42:23.18,-52:23:09.9,2009-07-02,01:37:17.341,2455014.56757,15.0,1.08,I,J,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,3.0,2455014.56757,2009-07-02 01:37:18.048,1
rccd090701.0039.fits,4U 1538-52,15:42:23.26,-52:23:09.3,2009-07-02,01:39:39.975,2455014.56922,30.0,1.08,V,H,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,1.0,2455014.56922,2009-07-02 01:39:40.608,1
rccd090705.0053.fits,4U 1538-52,15:42:20.97,-52:22:55.6,2009-07-06,02:32:25.871,2455018.60585,60.0,1.11,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455018.60585,2009-07-06 02:32:25.440,1
rccd090705.0054.fits,4U 1538-52,15:42:20.98,-52:22:55.5,2009-07-06,02:35:13.607,2455018.60779,15.0,1.11,I,J,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,3.0,2455018.60779,2009-07-06 02:35:13.056,1
rccd090705.0055.fits,4U 1538-52,15:42:20.99,-52:22:55.4,2009-07-06,02:37:45.683,2455018.60955,30.0,1.11,V,H,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,1.0,2455018.60955,2009-07-06 02:37:45.120,1
rccd090706.0040.fits,4U 1538-52,15:42:21.03,-52:22:53.5,2009-07-07,02:23:29.281,2455019.59964,60.0,1.1,B,K,1250,1880,1990,optical_CD_header_logs/,4U 1538-52,CD,4U 1538-52,True,0.0,2455019.59964,2009-07-07 02:23:28.896,1
