filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd090629.0053.fits,4U 1538-52,15:42:23.18,-52:23:10.5,2009-06-30,02:12:23.283,2455012.59194,60.0,1.08,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090629.0055.fits,4U 1538-52,15:42:23.15,-52:23:09.4,2009-06-30,02:17:34.351,2455012.59554,30.0,1.09,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090629.0054.fits,4U 1538-52,15:42:23.18,-52:23:09.8,2009-06-30,02:15:11.388,2455012.59388,15.0,1.08,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090630.0009.fits,4U 1538-52,15:42:23.17,-52:23:08.7,2009-06-30,23:17:48.381,2455013.4707,30.0,1.23,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090630.0007.fits,4U 1538-52,15:42:23.08,-52:23:09.0,2009-06-30,23:12:37.270,2455013.4671,60.0,1.24,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090630.0008.fits,4U 1538-52,15:42:23.16,-52:23:09.1,2009-06-30,23:15:25.425,2455013.46905,15.0,1.24,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090624.0027.fits,4U 1538-52,15:42:23.14,-52:23:09.3,2009-06-25,00:50:19.055,2455007.53494,60.0,1.12,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090624.0028.fits,4U 1538-52,15:42:23.14,-52:23:09.3,2009-06-25,00:53:07.690,2455007.53689,15.0,1.12,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090624.0029.fits,4U 1538-52,15:42:23.20,-52:23:09.5,2009-06-25,00:55:31.159,2455007.53855,30.0,1.12,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090718.0041.fits,4U 1538-52,15:42:20.45,-52:22:49.3,2009-07-19,03:20:46.688,2455031.63943,15.0,1.25,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090718.0042.fits,4U 1538-52,15:42:20.49,-52:22:48.9,2009-07-19,03:23:05.884,2455031.64104,30.0,1.26,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090718.0040.fits,4U 1538-52,15:42:20.52,-52:22:50.3,2009-07-19,03:18:02.766,2455031.63753,60.0,1.25,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090719.0019.fits,4U 1538-52,15:42:21.40,-52:22:47.1,2009-07-20,00:58:03.196,2455032.54032,60.0,1.08,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090719.0020.fits,4U 1538-52,15:42:21.37,-52:22:46.6,2009-07-20,01:00:46.712,2455032.54222,15.0,1.09,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090719.0021.fits,4U 1538-52,15:42:21.35,-52:22:46.3,2009-07-20,01:03:05.382,2455032.54382,30.0,1.09,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090715.0051.fits,4U 1538-52,15:42:23.16,-52:23:08.3,2009-07-16,03:42:28.169,2455028.6545,30.0,1.28,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090716.0036.fits,4U 1538-52,15:42:21.62,-52:22:51.2,2009-07-17,01:59:26.011,2455029.58294,60.0,1.11,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090716.0037.fits,4U 1538-52,15:42:21.62,-52:22:50.2,2009-07-17,02:02:10.896,2455029.58485,15.0,1.12,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090716.0038.fits,4U 1538-52,15:42:21.57,-52:22:49.4,2009-07-17,02:04:30.927,2455029.58647,30.0,1.12,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090717.0017.fits,4U 1538-52,15:42:23.10,-52:23:08.3,2009-07-18,01:52:48.876,2455030.57834,15.0,1.11,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090717.0016.fits,4U 1538-52,15:42:23.14,-52:23:09.3,2009-07-18,01:50:04.574,2455030.57644,60.0,1.11,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090717.0018.fits,4U 1538-52,15:42:23.10,-52:23:07.7,2009-07-18,01:55:08.184,2455030.57995,30.0,1.11,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090725.0025.fits,4U 1538-52,15:42:23.22,-52:23:09.9,2009-07-26,00:21:56.028,2455038.51523,60.0,1.08,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090725.0027.fits,4U 1538-52,15:42:23.29,-52:23:09.2,2009-07-26,00:26:58.548,2455038.51873,30.0,1.08,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090725.0026.fits,4U 1538-52,15:42:23.29,-52:23:09.7,2009-07-26,00:24:39.710,2455038.51713,15.0,1.08,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090723.0038.fits,4U 1538-52,15:42:23.06,-52:23:07.5,2009-07-24,02:23:45.520,2455036.59983,30.0,1.18,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090723.0036.fits,4U 1538-52,15:42:23.26,-52:23:07.9,2009-07-24,02:18:43.131,2455036.59633,60.0,1.17,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090723.0037.fits,4U 1538-52,15:42:23.09,-52:23:07.7,2009-07-24,02:21:27.444,2455036.59824,15.0,1.18,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090724.0030.fits,4U 1538-52,15:42:23.21,-52:23:09.0,2009-07-25,01:43:32.875,2455037.57191,15.0,1.13,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090724.0029.fits,4U 1538-52,15:42:23.17,-52:23:09.9,2009-07-25,01:40:48.578,2455037.57001,60.0,1.13,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090724.0031.fits,4U 1538-52,15:42:23.22,-52:23:08.5,2009-07-25,01:45:51.390,2455037.57352,30.0,1.13,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090706.0042.fits,4U 1538-52,15:42:21.09,-52:22:52.2,2009-07-07,02:28:39.928,2455019.60324,30.0,1.11,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090706.0040.fits,4U 1538-52,15:42:21.03,-52:22:53.5,2009-07-07,02:23:29.281,2455019.59964,60.0,1.1,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090706.0041.fits,4U 1538-52,15:42:21.04,-52:22:52.6,2009-07-07,02:26:17.702,2455019.60159,15.0,1.1,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090707.0035.fits,4U 1538-52,15:42:21.58,-52:22:48.6,2009-07-08,02:13:08.085,2455020.59245,60.0,1.1,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090707.0036.fits,4U 1538-52,15:42:21.59,-52:22:48.2,2009-07-08,02:15:56.012,2455020.5944,15.0,1.1,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090707.0037.fits,4U 1538-52,15:42:21.65,-52:22:48.2,2009-07-08,02:18:18.299,2455020.59604,30.0,1.1,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090705.0053.fits,4U 1538-52,15:42:20.97,-52:22:55.6,2009-07-06,02:32:25.871,2455018.60585,60.0,1.11,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090705.0055.fits,4U 1538-52,15:42:20.99,-52:22:55.4,2009-07-06,02:37:45.683,2455018.60955,30.0,1.11,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090705.0054.fits,4U 1538-52,15:42:20.98,-52:22:55.5,2009-07-06,02:35:13.607,2455018.60779,15.0,1.11,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090701.0038.fits,4U 1538-52,15:42:23.18,-52:23:09.9,2009-07-02,01:37:17.341,2455014.56757,15.0,1.08,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090701.0037.fits,4U 1538-52,15:42:23.19,-52:23:10.6,2009-07-02,01:34:29.186,2455014.56562,60.0,1.08,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090701.0039.fits,4U 1538-52,15:42:23.26,-52:23:09.3,2009-07-02,01:39:39.975,2455014.56922,30.0,1.08,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090715.0050.fits,4U 1538-52,15:42:23.17,-52:23:08.5,2009-07-16,03:40:09.421,2455028.65289,15.0,1.27,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090715.0049.fits,4U 1538-52,15:42:23.17,-52:23:09.7,2009-07-16,03:37:24.427,2455028.65098,60.0,1.27,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090708.0046.fits,4U 1538-52,15:42:20.66,-52:22:55.0,2009-07-09,02:01:08.367,2455021.58412,30.0,1.09,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090709.0035.fits,4U 1538-52,15:42:23.22,-52:23:09.0,2009-07-10,01:42:18.639,2455022.57106,15.0,1.09,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090708.0045.fits,4U 1538-52,15:42:20.73,-52:22:55.5,2009-07-09,01:58:45.489,2455021.58247,15.0,1.09,I,J,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090708.0044.fits,4U 1538-52,15:42:20.82,-52:22:57.2,2009-07-09,01:55:57.205,2455021.58052,60.0,1.09,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090709.0036.fits,4U 1538-52,15:42:23.24,-52:23:09.1,2009-07-10,01:44:41.660,2455022.57271,30.0,1.09,V,H,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090709.0034.fits,4U 1538-52,15:42:23.20,-52:23:09.6,2009-07-10,01:39:30.241,2455022.56911,60.0,1.09,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
rccd090822.0035.fits,4U 1538-52,15:42:23.15,-52:23:10.1,2009-08-23,02:28:37.627,2455066.60322,60.0,1.55,B,K,1250.0,1880.0,1990.0,other/LOG_temp_archive_2_2.csv,miniarchive,temp_archive_2_2,Disk,YALE-03A-0001,,4U1538-52,True,optical
