filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
ir020711.0090.fits,X1650-500,16:50:01.02,-49:57:44.9,2002-07-12,00:42:54.8,2452467.5298,90.02,1.12,I,H,1320,2225,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5298,2002-07-12 00:42:54.720,1
ir020711.0091.fits,X1650-500,16:50:01.01,-49:57:45.0,2002-07-12,00:44:38.8,2452467.531,90.03,1.11,I,H,1320,2255,1830,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.531,2002-07-12 00:44:38.400,1
ir020711.0092.fits,X1650-500,16:50:01.02,-49:57:44.9,2002-07-12,00:46:23.5,2452467.5322,90.03,1.11,I,H,1290,2225,1890,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5322,2002-07-12 00:46:22.080,1
ir020711.0093.fits,X1650-500,16:50:01.00,-49:57:45.0,2002-07-12,00:48:08.3,2452467.5334,90.02,1.11,I,H,1350,2195,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5334,2002-07-12 00:48:05.760,1
ir020711.0094.fits,X1650-500,16:50:01.00,-49:57:45.1,2002-07-12,00:49:52.5,2452467.5346,90.02,1.11,I,H,1320,2195,1890,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5346,2002-07-12 00:49:49.440,1
ir020711.0095.fits,X1650-500,16:50:01.01,-49:57:44.9,2002-07-12,00:51:36.8,2452467.5358,90.02,1.11,I,H,1350,2225,1830,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5358,2002-07-12 00:51:33.120,1
ir020711.0096.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,00:53:21.4,2452467.5371,90.02,1.1,I,H,1290,2255,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5371,2002-07-12 00:53:25.440,1
ir020711.0097.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,00:55:17.3,2452467.5384,90.03,1.1,V,H,1320,2225,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5384,2002-07-12 00:55:17.760,1
ir020711.0098.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,00:57:01.5,2452467.5396,90.02,1.1,V,H,1320,2255,1830,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5396,2002-07-12 00:57:01.440,1
ir020711.0099.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,00:58:45.9,2452467.5408,90.02,1.1,V,H,1290,2225,1890,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5408,2002-07-12 00:58:45.120,1
ir020711.0100.fits,X1650-500,16:50:00.99,-49:57:45.0,2002-07-12,01:00:30.0,2452467.542,90.03,1.1,V,H,1350,2195,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.542,2002-07-12 01:00:28.800,1
ir020711.0101.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,01:02:13.9,2452467.5432,90.03,1.1,V,H,1320,2195,1890,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5432,2002-07-12 01:02:12.480,1
ir020711.0102.fits,X1650-500,16:50:01.00,-49:57:45.0,2002-07-12,01:03:58.6,2452467.5444,90.03,1.09,V,H,1350,2225,1830,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5444,2002-07-12 01:03:56.160,1
ir020711.0103.fits,X1650-500,16:50:01.00,-49:57:44.9,2002-07-12,01:05:43.1,2452467.5456,90.03,1.09,V,H,1290,2255,1860,xrb-archive_tapes_ALLTHEREST/LOG_tapes.20000411thru20031201.csv,irdirecs/xrb-archive_tapes_ALLTHEREST/,tapes,Disk,,J1650-500,True,2.0,2452467.5456,2002-07-12 01:05:39.840,1
