filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd030515.0022.fits,Cen X-4,14:58:21.85,-31:40:8.8,2003-05-16,00:48:47,2452775.53388,900.1,1.36,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030514.0019.fits,Cen X-4,14:58:22.15,-31:40:7.9,2003-05-15,00:40:10,2452774.5279,900.1,1.42,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030514.0018.fits,Cen X-4,14:58:21.89,-31:40:8.8,2003-05-15,00:22:05,2452774.51534,900.0,1.52,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030508.0013.fits,Cen X-4,14:58:21.85,-31:40:8.4,2003-05-09,00:47:06,2452768.53271,900.1,1.51,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030515.0023.fits,Cen X-4,14:58:21.48,-31:40:8.0,2003-05-16,01:06:53,2452775.54645,900.0,1.28,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030516.0024.fits,Cen X-4,14:58:21.89,-31:40:9.3,2003-05-17,00:17:55,2452776.51244,900.0,1.5,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030516.0025.fits,Cen X-4,14:58:22.22,-31:40:8.5,2003-05-17,00:36:01,2452776.52502,900.0,1.4,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030513.0041.fits,Cen X-4,14:58:22.19,-31:40:9.1,2003-05-14,02:01:08,2452773.58413,900.0,1.14,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030513.0040.fits,Cen X-4,14:58:21.95,-31:40:8.6,2003-05-14,01:42:59,2452773.57152,900.0,1.19,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030509.0017.fits,Cen X-4,14:58:21.89,-31:40:8.4,2003-05-10,00:48:26,2452769.53364,900.0,1.48,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030511.0004.fits,Cen X-4,14:58:22.65,-31:40:7.3,2003-05-12,00:52:19,2452771.53633,900.1,1.42,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030511.0003.fits,Cen X-4,14:58:22.39,-31:40:6.3,2003-05-12,00:34:13,2452771.52377,900.0,1.52,I,H,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
rccd030525.0025.fits,Cen X-4,14:58:21.57,-31:40:8.9,2003-05-26,00:20:17,2452785.51409,900.0,1.31,V,K,1732,2137,2430,xrb-archive_data_cenx/LOG_ccd.20030205thru20090623.csv,opticaldirecs/xrb-archive_data_cenx/,ccd,Disk,,,CenX-4,True,optical
