filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd180331.0146.fits,IGR_J17379-3747,17:37:58.83,-37:46:19.0,2018-04-01,08:42:53.820,2458209.86312,600.0,1.03,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,IGRJ17379-3747,True,optical
rccd180329.0121.fits,IGR_J17379-374,17:37:58.85,-37:46:19.0,2018-03-30,08:01:53.712,2458207.83465,600.0,1.09,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,IGRJ17379-3747,True,optical
rccd180404.0130.fits,IGR_J17379-3747,17:37:58.85,-37:46:19.6,2018-04-05,07:23:20.953,2458213.80788,600.0,1.12,I,H,1020,1590,1980,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,IGRJ17379-3747,True,optical
rccd180402.0138.fits,IGR_J17379-3747,17:37:58.86,-37:46:19.3,2018-04-03,07:35:38.981,2458211.81642,600.0,1.11,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,IGRJ17379-3747,True,optical
rccd180321.0118.fits,IGR_J17379-3747,17:37:58.84,-37:46:19.0,2018-03-22,07:57:24.091,2458199.83152,600.0,1.17,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,IGRJ17379-3747,True,optical
binir180321.0428.fits,IGR_J17379-3747,17:37:58.86,-37:46:19.4,2018-03-22,07:59:57.330,2458199.83328,40.04,1.16,I,H,1080,1550,1960,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0434.fits,IGR_J17379-3747,17:37:58.91,-37:46:20.2,2018-03-22,08:05:13.789,2458199.83694,40.04,1.15,I,H,1000,1590,2000,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0433.fits,IGR_J17379-3747,17:37:58.90,-37:46:20.1,2018-03-22,08:04:20.965,2458199.83634,40.04,1.15,I,H,1040,1630,1920,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0432.fits,IGR_J17379-3747,17:37:58.89,-37:46:19.9,2018-03-22,08:03:28.219,2458199.83573,40.04,1.15,I,H,1040,1590,1960,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0430.fits,IGR_J17379-3747,17:37:58.87,-37:46:19.6,2018-03-22,08:01:42.783,2458199.8345,40.04,1.16,I,H,1080,1590,1920,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0426.fits,IGR_J17379-3747,17:37:58.86,-37:46:19.1,2018-03-22,07:58:11.476,2458199.83206,40.04,1.16,I,H,1040,1630,1920,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
binir180321.0425.fits,IGR_J17379-3747,17:37:58.84,-37:46:19.0,2018-03-22,07:57:19.018,2458199.83146,40.04,1.17,I,H,1040,1590,1960,xrb_ir/LOG_ir.20150105thru20190801.csv,irdirecs/xrb_ir/,ir,Disk,,,IGRJ17379-3747,True,IR
