filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir030801.0153.fits,J16320-4751,16:32:1.73,-47:52:28.7,2003-08-02,03:48:05,2452853.65839,30.05,1.32,V,K,1388,2035,2100,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.65839,2003-08-02 03:48:04.896,1
binir030801.0154.fits,J16320-4751,16:32:1.68,-47:52:28.7,2003-08-02,03:48:57,2452853.659,30.04,1.33,V,K,1388,2065,2070,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.659,2003-08-02 03:48:57.600,1
binir030801.0155.fits,J16320-4751,16:32:1.68,-47:52:28.5,2003-08-02,03:49:49,2452853.6596,30.04,1.33,V,K,1358,2035,2130,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.6596,2003-08-02 03:49:49.440,1
binir030801.0156.fits,J16320-4751,16:32:1.66,-47:52:29.0,2003-08-02,03:50:42,2452853.66022,30.04,1.33,V,K,1418,2005,2100,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66022,2003-08-02 03:50:43.008,1
binir030801.0157.fits,J16320-4751,16:32:1.63,-47:52:28.9,2003-08-02,03:51:34,2452853.66082,30.04,1.33,V,K,1388,2005,2130,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66082,2003-08-02 03:51:34.848,1
binir030801.0158.fits,J16320-4751,16:32:1.63,-47:52:29.2,2003-08-02,03:52:27,2452853.66143,30.04,1.34,V,K,1418,2035,2070,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66143,2003-08-02 03:52:27.552,1
binir030801.0159.fits,J16320-4751,16:32:1.63,-47:52:29.3,2003-08-02,03:53:20,2452853.66204,30.04,1.34,V,K,1358,2065,2100,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66204,2003-08-02 03:53:20.256,1
binir030801.0160.fits,J16320-4751,16:32:1.62,-47:52:29.4,2003-08-02,03:54:12,2452853.66265,30.04,1.34,V,K,1388,2035,2100,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66265,2003-08-02 03:54:12.960,1
binir030801.0161.fits,J16320-4751,16:32:1.60,-47:52:29.4,2003-08-02,03:55:04,2452853.66325,30.05,1.35,V,K,1388,2065,2070,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66325,2003-08-02 03:55:04.800,1
binir030801.0162.fits,J16320-4751,16:32:1.57,-47:52:29.3,2003-08-02,03:55:57,2452853.66386,30.04,1.35,V,K,1358,2035,2130,IR_CD_header_logs/LOG_J16320-4751.20030802thru20031019.csv,IR_CD_header_logs/,J16320-4751,CD,YALE-03A-0001,J16320-4751,True,3.0,2452853.66386,2003-08-02 03:55:57.504,1
