filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd060210.0102.fits,J1817-33,18:17:43.44,-33:01:07.7,2006-02-11,09:17:02,2453777.88683,300.0,1.72,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453777.88683,2006-02-11 09:17:02.112,No
rccd060210.0103.fits,J1817-33,18:17:43.60,-33:01:06.9,2006-02-11,09:23:21,2453777.89123,300.0,1.67,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453777.89123,2006-02-11 09:23:22.272,No
rccd060210.0104.fits,J1817-33,18:17:43.75,-33:01:06.2,2006-02-11,09:29:42,2453777.89563,300.0,1.62,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453777.89563,2006-02-11 09:29:42.432,No
rccd060211.0128.fits,J1817-33,18:17:43.49,-33:01:06.9,2006-02-12,08:38:56,2453778.86037,300.0,2.08,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453778.86037,2006-02-12 08:38:55.968,No
rccd060211.0129.fits,J1817-33,18:17:43.47,-33:01:06.8,2006-02-12,08:45:17,2453778.86478,300.0,2.0,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453778.86478,2006-02-12 08:45:16.992,No
rccd060211.0130.fits,J1817-33,18:17:43.89,-33:01:04.7,2006-02-12,08:51:38,2453778.86919,300.0,1.92,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453778.86919,2006-02-12 08:51:38.016,No
rccd060212.0114.fits,J1817-33,18:17:43.52,-33:01:07.5,2006-02-13,08:37:10,2453779.85914,300.0,2.05,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453779.85914,2006-02-13 08:37:09.696,No
rccd060212.0115.fits,J1817-33,18:17:43.59,-33:01:06.4,2006-02-13,08:43:28,2453779.86353,300.0,1.97,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453779.86353,2006-02-13 08:43:28.992,No
rccd060212.0116.fits,J1817-33,18:17:43.83,-33:01:05.0,2006-02-13,08:49:48,2453779.86792,300.0,1.9,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453779.86792,2006-02-13 08:49:48.288,No
rccd060213.0129.fits,J1817-33,18:17:43.52,-33:01:06.8,2006-02-14,09:03:37,2453780.87752,300.0,1.73,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453780.87752,2006-02-14 09:03:37.728,No
rccd060213.0130.fits,J1817-33,18:17:43.57,-33:01:05.5,2006-02-14,09:09:58,2453780.88192,300.0,1.68,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453780.88192,2006-02-14 09:09:57.888,No
rccd060213.0131.fits,J1817-33,18:17:43.68,-33:01:05.0,2006-02-14,09:16:18,2453780.88632,300.0,1.63,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453780.88632,2006-02-14 09:16:18.048,No
rccd060214.0085.fits,J1817-33,18:17:43.32,-33:01:07.2,2006-02-15,08:44:08,2453781.86399,300.0,1.88,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453781.86399,2006-02-15 08:44:08.736,No
rccd060214.0086.fits,J1817-33,18:17:43.40,-33:01:05.5,2006-02-15,08:50:29,2453781.8684,300.0,1.81,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453781.8684,2006-02-15 08:50:29.760,No
rccd060214.0087.fits,J1817-33,18:17:43.59,-33:01:04.3,2006-02-15,08:56:50,2453781.87281,300.0,1.76,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453781.87281,2006-02-15 08:56:50.784,No
rccd060215.0137.fits,J1817-33,18:17:43.49,-33:01:70000.0,2006-02-16,08:21:01,2453782.84793,300.0,2.11,I,J,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453782.84793,2006-02-16 08:21:01.152,No
rccd060215.0138.fits,J1817-33,18:17:43.40,-33:01:68000.0,2006-02-16,08:27:21,2453782.85233,300.0,2.02,I,H,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453782.85233,2006-02-16 08:27:21.312,No
rccd060215.0139.fits,J1817-33,18:17:43.57,-33:01:55000.0,2006-02-16,08:33:41,2453782.85673,300.0,1.95,I,K,1210,1908,1980,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453782.85673,2006-02-16 08:33:41.472,No
rccd060216.0117.fits,J1817-33,18:17:43.47,-33:01:06.6,2006-02-17,09:16:27,2453783.88643,300.0,1.55,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453783.88643,2006-02-17 09:16:27.552,1
rccd060216.0118.fits,J1817-33,18:17:43.50,-33:01:06.5,2006-02-17,09:22:55,2453783.89092,300.0,1.51,R,J,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,2.0,2453783.89092,2006-02-17 09:22:55.488,1
rccd060216.0119.fits,J1817-33,18:17:43.57,-33:01:06.1,2006-02-17,09:29:19,2453783.89536,300.0,1.47,V,K,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,1.0,2453783.89536,2006-02-17 09:29:19.104,1
rccd060217.0101.fits,J1817-33,18:17:43.49,-33:01:10.5,2006-02-18,08:35:41,2453784.85811,300.0,1.84,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,3.0,2453784.85811,2006-02-18 08:35:40.704,1
rccd060217.0102.fits,J1817-33,18:17:43.73,-33:01:09.1,2006-02-18,08:42:09,2453784.8626,300.0,1.78,R,J,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,2.0,2453784.8626,2006-02-18 08:42:08.640,1
rccd060217.0103.fits,J1817-33,18:17:43.91,-33:01:07.6,2006-02-18,08:48:32,2453784.86705,300.0,1.73,V,K,1210,1868,2020,opticaldirecs/xrb-archive_data_J1817-33/,J1817-33,Disk,J1817-330,True,1.0,2453784.86705,2006-02-18 08:48:33.120,1
