filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
ir090930.0044,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:36:40.9,2455105.5255,20.0,1.35,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0050,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:40:17.5,2455105.528,20.1,1.37,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0049,IGR 17098-3628,17:09:45.7,-36:27:56,2009-10-01,00:39:41.3,2455105.5276,20.1,1.37,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0048,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:39:05.1,2455105.5271,20.0,1.36,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0047,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:38:29.1,2455105.5267,20.1,1.36,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0046,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:37:53.1,2455105.5263,20.0,1.36,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
ir090930.0045,IGR 17098-3628,17:09:45.7,-36:27:55,2009-10-01,00:37:16.8,2455105.5259,20.0,1.36,K,K,,,,missingreplog_IGR17098-3628.csv,,,Data replog,,,IGR17098-3628,True,IR
