filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd170425.0068.fits,J1357,13:57:16.80,-09:32:38.5,2017-04-26,03:46:17.295,2457869.65715,300.0,1.08,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,3.0,2457869.65715,2017-04-26 03:46:17.760,1
rccd170425.0069.fits,J1357,13:57:16.83,-09:32:41.3,2017-04-26,03:52:12.774,2457869.66126,300.0,1.08,V,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,1.0,2457869.66126,2017-04-26 03:52:12.864,1
rccd170426.0049.fits,J1357,13:57:16.81,-09:32:38.6,2017-04-27,03:27:16.351,2457870.64393,300.0,1.09,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,3.0,2457870.64393,2017-04-27 03:27:15.552,1
rccd170426.0050.fits,J1357,13:57:16.89,-09:32:39.0,2017-04-27,03:33:11.830,2457870.64805,300.0,1.09,V,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,1.0,2457870.64805,2017-04-27 03:33:11.520,1
rccd170427.0077.fits,J1357,13:57:17.30,-09:32:10.7,2017-04-28,04:51:47.240,2457871.70263,300.0,1.08,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,3.0,2457871.70263,2017-04-28 04:51:47.232,1
rccd170427.0078.fits,J1357,13:57:17.39,-09:32:12.5,2017-04-28,04:57:42.719,2457871.70674,300.0,1.08,V,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,1.0,2457871.70674,2017-04-28 04:57:42.336,1
rccd170428.0057.fits,J1357,13:57:17.27,-09:32:10.3,2017-04-29,03:32:23.531,2457872.6475,300.0,1.08,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,3.0,2457872.6475,2017-04-29 03:32:24.000,1
rccd170428.0058.fits,J1357,13:57:17.21,-09:32:09.1,2017-04-29,03:38:18.956,2457872.65161,300.0,1.08,V,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,1.0,2457872.65161,2017-04-29 03:38:19.104,1
rccd170429.0063.fits,J1357,13:57:17.30,-09:32:10.0,2017-04-30,03:29:27.609,2457873.64546,300.0,1.08,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,3.0,2457873.64546,2017-04-30 03:29:27.744,1
rccd170429.0064.fits,J1357,13:57:17.30,-09:32:12.5,2017-04-30,03:35:23.088,2457873.64957,300.0,1.08,V,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1357,True,1.0,2457873.64957,2017-04-30 03:35:22.848,1
