filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070701.0123.fits,4u 1543-624,15:47:54.26,-62:34:10.7,2007-07-02,04:07:13.303,2454283.67168,30.05,1.29,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67168,2007-07-02 04:07:13.152,1
binir070701.0124.fits,4u 1543-624,15:47:54.26,-62:34:10.8,2007-07-02,04:07:58.800,2454283.67221,30.05,1.29,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67221,2007-07-02 04:07:58.944,1
binir070701.0125.fits,4u 1543-624,15:47:54.21,-62:34:10.7,2007-07-02,04:08:44.707,2454283.67274,30.05,1.29,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67274,2007-07-02 04:08:44.736,1
binir070701.0126.fits,4u 1543-624,15:47:54.21,-62:34:10.8,2007-07-02,04:09:30.482,2454283.67327,30.04,1.29,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67327,2007-07-02 04:09:30.528,1
binir070701.0127.fits,4u 1543-624,15:47:54.18,-62:34:10.7,2007-07-02,04:10:16.001,2454283.6738,30.04,1.29,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.6738,2007-07-02 04:10:16.320,1
binir070701.0128.fits,4u 1543-624,15:47:54.18,-62:34:10.7,2007-07-02,04:11:01.753,2454283.67432,30.04,1.3,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67432,2007-07-02 04:11:01.248,1
binir070701.0129.fits,4u 1543-624,15:47:54.17,-62:34:10.7,2007-07-02,04:11:47.405,2454283.67485,30.05,1.3,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67485,2007-07-02 04:11:47.040,1
binir070701.0130.fits,4u 1543-624,15:47:54.15,-62:34:00.5,2007-07-02,04:13:08.412,2454283.67579,30.04,1.3,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67579,2007-07-02 04:13:08.256,1
binir070701.0131.fits,4u 1543-624,15:47:54.16,-62:34:00.5,2007-07-02,04:13:53.941,2454283.67632,30.04,1.3,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67632,2007-07-02 04:13:54.048,1
binir070701.0132.fits,4u 1543-624,15:47:54.16,-62:34:00.5,2007-07-02,04:13:53.941,2454283.67632,30.04,1.3,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67632,2007-07-02 04:13:54.048,1
binir070701.0133.fits,4u 1543-624,15:47:54.16,-62:34:00.5,2007-07-02,04:15:35.115,2454283.67749,30.04,1.3,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67749,2007-07-02 04:15:35.136,1
binir070701.0134.fits,4u 1543-624,15:47:54.13,-62:34:00.3,2007-07-02,04:16:20.612,2454283.67802,30.04,1.3,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1543-624,True,1.0,2454283.67802,2007-07-02 04:16:20.928,1
