filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070703.0215.fits.gz,4u 1734-444,17:38:58.27,-44:26:59.3,2007-07-04,05:40:21.581,2454285.73636,30.04,1.14,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73636,2007-07-04 05:40:21.504,1
binir070703.0216.fits.gz,4u 1734-444,17:38:58.24,-44:26:59.0,2007-07-04,05:41:06.737,2454285.73688,30.04,1.14,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73688,2007-07-04 05:41:06.432,1
binir070703.0217.fits.gz,4u 1734-444,17:38:58.26,-44:26:59.1,2007-07-04,05:41:52.234,2454285.73741,30.05,1.14,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73741,2007-07-04 05:41:52.224,1
binir070703.0218.fits.gz,4u 1734-444,17:38:58.23,-44:26:59.2,2007-07-04,05:42:37.682,2454285.73794,30.05,1.14,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73794,2007-07-04 05:42:38.016,1
binir070703.0219.fits.gz,4u 1734-444,17:38:58.28,-44:26:59.1,2007-07-04,05:43:22.822,2454285.73846,30.04,1.14,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73846,2007-07-04 05:43:22.944,1
binir070703.0220.fits.gz,4u 1734-444,17:38:58.22,-44:26:59.3,2007-07-04,05:44:08.184,2454285.73898,30.04,1.15,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73898,2007-07-04 05:44:07.872,1
binir070703.0221.fits.gz,4u 1734-444,17:38:58.23,-44:26:59.4,2007-07-04,05:44:53.547,2454285.73951,30.05,1.15,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.73951,2007-07-04 05:44:53.664,1
binir070703.0222.fits.gz,4u 1734-444,17:38:58.31,-44:26:49.4,2007-07-04,05:46:15.592,2454285.74046,30.05,1.15,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74046,2007-07-04 05:46:15.744,1
binir070703.0223.fits.gz,4u 1734-444,17:38:58.28,-44:26:49.4,2007-07-04,05:47:00.752,2454285.74098,30.05,1.15,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74098,2007-07-04 05:47:00.672,1
binir070703.0224.fits.gz,4u 1734-444,17:38:58.29,-44:26:49.6,2007-07-04,05:47:46.231,2454285.74151,30.04,1.15,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74151,2007-07-04 05:47:46.464,1
binir070703.0225.fits.gz,4u 1734-444,17:38:58.30,-44:26:49.7,2007-07-04,05:48:31.723,2454285.74203,30.04,1.15,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74203,2007-07-04 05:48:31.392,1
binir070703.0226.fits.gz,4u 1734-444,17:38:58.29,-44:26:49.9,2007-07-04,05:49:16.870,2454285.74256,30.05,1.16,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74256,2007-07-04 05:49:17.184,1
binir070703.0227.fits.gz,4u 1734-444,17:38:58.29,-44:26:49.7,2007-07-04,05:50:02.190,2454285.74308,30.04,1.16,V,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74308,2007-07-04 05:50:02.112,1
binir070703.0228.fits.gz,4u 1734-444,17:38:58.24,-44:26:49.8,2007-07-04,05:50:47.570,2454285.74361,30.04,1.16,V,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1735-444,True,1.0,2454285.74361,2007-07-04 05:50:47.904,1
