filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd140326.0102.fits,GRS 1739-278,17:42:40.08,-27:44:53.0,2014-03-27,07:55:04.566,2456743.82991,900.0,1.14,V,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,GRS 1739-278,True,1.0,2456743.82991,2014-03-27 07:55:04.224000,1
rccd140328.0132.fits,GRS 1739-278,17:42:40.02,-27:44:53.0,2014-03-29,09:35:08.540,2456745.8994,900.0,1.01,V,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,GRS 1739-278,True,1.0,2456745.8994,2014-03-29 09:35:08.160000,1
rccd140330.0111.fits,GRS 1739-278,17:42:40.02,-27:44:53.1,2014-03-31,07:42:12.038,2456747.82097,900.0,1.14,V,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,GRS 1739-278,True,1.0,2456747.82097,2014-03-31 07:42:11.808000,1
rccd150626.0073.fits,GRS 1739-278,17:42:40.01,-27:44:52.6,2015-06-27,06:48:33.112,2457200.78372,900.0,1.23,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457200.78372,2015-06-27 06:48:33.408000,1
rccd150627.0084.fits,GRS 1739-278,17:42:40.01,-27:44:52.3,2015-06-28,06:08:30.836,2457201.75591,900.0,1.13,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457201.75591,2015-06-28 06:08:30.624000,1
rccd150629.0081.fits,GRS 1739-278,17:42:40.05,-27:44:52.5,2015-06-30,05:04:19.616,2457203.71134,900.0,1.04,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457203.71134,2015-06-30 05:04:19.987340,1
rccd150702.0089.fits,GRS 1739-278,17:42:40.01,-27:44:52.5,2015-07-03,05:39:15.725,2457206.73559,900.0,1.11,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457206.73559,2015-07-03 05:39:14.976000,1
rccd150714.0039.fits,GRS 1739-278,17:42:40.03,-27:44:53.2,2015-07-15,00:28:33.996,2457218.51984,900.0,1.18,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457218.51984,2015-07-15 00:28:34.176000,1
rccd150717.0068.fits,GRS 1739-278,17:42:40.06,-27:44:52.7,2015-07-18,05:18:55.509,2457221.72147,900.0,1.2,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457221.72147,2015-07-18 05:18:55.008000,1
rccd150721.0063.fits,GRS 1739-278,17:42:40.01,-27:44:52.3,2015-07-22,04:42:54.579,2457225.69645,900.0,1.15,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457225.69645,2015-07-22 04:42:53.280000,1
rccd150722.0079.fits,GRS 1739-278,01:134552742:00.00,-27:44:52.0,2015-07-23,05:13:51.277,2457226.7179,900.0,1.2,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457226.7179,2015-07-23 05:13:46.560000,1
rccd150723.0057.fits,GRS 1739-278,17:42:40.06,-27:44:52.7,2015-07-24,04:32:49.350,2457227.68946,900.0,1.14,V,J,1040,1620,1930,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457227.68946,2015-07-24 04:32:49.344000,1
rccd150814.0057.fits,GRS 1739-278,17:42:40.03,-27:44:52.7,2015-08-15,02:14:02.750,2457249.59309,900.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457249.59309,2015-08-15 02:14:02.976000,1
rccd150815.0052.fits,GRS 1739-278,17:42:40.00,-27:44:52.4,2015-08-16,02:10:04.138,2457250.59031,900.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457250.59031,2015-08-16 02:10:02.784000,1
rccd150818.0058.fits,GRS 1739-278,17:42:40.03,-27:44:52.7,2015-08-19,02:14:47.440,2457253.5936,900.0,1.07,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457253.5936,2015-08-19 02:14:47.040000,1
rccd150820.0059.fits,GRS 1739-278,17:42:40.03,-27:44:52.6,2015-08-21,01:55:28.849,2457255.58019,900.0,1.06,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457255.58019,2015-08-21 01:55:28.416000,1
rccd150821.0050.fits,GRS 1739-278,17:42:39.99,-27:44:51.8,2015-08-22,01:22:39.479,2457256.5574,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457256.5574,2015-08-22 01:22:39.360000,1
rccd150826.0044.fits,GRS 1739-278,17:42:40.03,-27:44:52.6,2015-08-27,02:03:59.255,2457261.5861,900.0,1.11,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457261.5861,2015-08-27 02:03:59.040000,1
rccd150828.0010.fits,GRS 1739-278,17:42:40.04,-27:44:52.8,2015-08-29,00:14:02.543,2457263.50977,900.0,1.0,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457263.50977,2015-08-29 00:14:04.128000,1
rccd150829.0028.fits,GRS 1739-278,17:42:40.04,-27:44:52.6,2015-08-30,00:41:04.970,2457264.52852,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457264.52852,2015-08-30 00:41:04.128000,1
rccd150830.0027.fits,GRS 1739-278,17:15:46.82,-31:28:30.3,2015-08-31,00:54:44.250,2457265.53801,900.0,1.06,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457265.53801,2015-08-31 00:54:44.064000,1
rccd150901.0068.fits,GRS 1739-278,17:42:40.01,-27:44:52.6,2015-09-02,03:26:08.670,2457267.64315,900.0,1.5,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457267.64315,2015-09-02 03:26:08.160000,1
rccd150902.0046.fits,GRS 1739-278,17:42:40.06,-27:44:52.5,2015-09-03,01:50:22.572,2457268.57664,900.0,1.14,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457268.57664,2015-09-03 01:50:21.696000,1
rccd150903.0042.fits,GRS 1739-278,17:42:40.00,-27:44:52.6,2015-09-04,00:55:17.228,2457269.53839,900.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457269.53839,2015-09-04 00:55:16.896000,1
rccd150905.0034.fits,GRS 1739-278,17:42:40.01,-27:44:52.3,2015-09-06,01:05:40.697,2457271.54561,900.0,1.08,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457271.54561,2015-09-06 01:05:40.704000,1
rccd160926.0016.fits,GRS 1739-278,17:42:40.03,-27:44:52.5,2016-09-27,00:57:27.859,2457658.5399,900.0,1.27,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457658.5399,2016-09-27 00:57:27.360000,1
rccd160927.0009.fits,GRS 1739-278,17:42:40.03,-27:44:52.9,2016-09-28,01:12:56.459,2457659.55065,900.0,1.35,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457659.55065,2016-09-28 01:12:56.160000,1
rccd160929.0020.fits,GRS 1739-278,17:42:40.03,-27:44:52.8,2016-09-30,01:11:55.066,2457661.54995,900.0,1.39,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457661.54995,2016-09-30 01:11:55.680000,1
rccd160930.0010.fits,GRS 1739-278,17:42:40.02,-27:44:52.7,2016-10-01,00:42:45.733,2457662.5297,900.0,1.28,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457662.5297,2016-10-01 00:42:46.080000,1
rccd161001.0006.fits,GRS 1739-278,17:42:40.03,-27:44:52.7,2016-10-02,00:38:18.975,2457663.5266,900.0,1.27,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457663.5266,2016-10-02 00:38:18.240000,1
rccd161003.0023.fits,GRS 1739-278,17:42:40.02,-27:44:52.7,2016-10-04,01:13:03.927,2457665.55074,900.0,1.48,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457665.55074,2016-10-04 01:13:03.936000,1
rccd161009.0017.fits,GRS 1739-278,17:42:40.02,-27:44:52.7,2016-10-10,00:45:33.014,2457671.53164,900.0,1.45,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457671.53164,2016-10-10 00:45:33.696000,1
rccd170321.0130.fits,GRS 1739-278,17:42:40.00,-27:44:52.9,2017-03-22,08:55:04.465,2457834.87158,900.0,1.07,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457834.87158,2017-03-22 08:55:04.512000,1
rccd170323.0132.fits,GRS 1739-278,17:42:40.03,-27:44:52.7,2017-03-24,08:31:13.790,2457836.85502,900.0,1.09,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457836.85502,2017-03-24 08:31:13.728000,1
rccd170325.0154.fits,GRS 1739-278,17:42:40.02,-27:44:52.6,2017-03-26,09:15:15.988,2457838.88559,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457838.88559,2017-03-26 09:15:14.976000,1
rccd170327.0111.fits,GRS 1739-278,17:42:40.02,-27:44:52.9,2017-03-28,08:46:27.515,2457840.86559,900.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457840.86559,2017-03-28 08:46:26.976000,1
rccd170329.0106.fits,GRS 1739-278,17:42:40.03,-27:44:52.6,2017-03-30,08:55:17.865,2457842.87174,900.0,1.03,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457842.87174,2017-03-30 08:55:18.336000,1
rccd170331.0105.fits,GRS 1739-278,17:42:40.03,-27:44:52.2,2017-04-01,08:53:03.450,2457844.87018,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457844.87018,2017-04-01 08:53:03.552000,1
rccd170402.0131.fits,GRS 1739-278,17:42:40.04,-27:44:52.3,2017-04-03,08:17:48.486,2457846.8457,900.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457846.8457,2017-04-03 08:17:48.480000,1
rccd170405.0143.fits,GRS 1739-278,17:42:40.03,-27:44:52.5,2017-04-06,08:43:30.857,2457849.86355,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457849.86355,2017-04-06 08:43:30.720000,1
rccd170407.0117.fits,GRS 1739-278,17:42:40.02,-27:44:52.7,2017-04-08,08:56:27.906,2457851.87255,900.0,1.0,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457851.87255,2017-04-08 08:56:28.320000,1
rccd170409.0129.fits,GRS 1739-278,17:42:40.02,-27:44:52.7,2017-04-10,08:24:26.182,2457853.85031,900.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457853.85031,2017-04-10 08:24:26.784000,1
rccd170412.0109.fits,GRS 1739-278,17:42:40.03,-27:44:52.6,2017-04-13,07:55:44.273,2457856.83037,900.0,1.03,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457856.83037,2017-04-13 07:55:43.968000,1
rccd170414.0111.fits,GRS 1739-278,17:42:40.04,-27:44:53.5,2017-04-15,08:34:43.403,2457858.85745,900.0,1.0,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457858.85745,2017-04-15 08:34:43.680000,1
rccd170420.0122.fits,GRS 1739-278,17:42:40.02,-27:44:52.6,2017-04-21,08:40:25.984,2457864.86141,900.0,1.0,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457864.86141,2017-04-21 08:40:25.824000,1
rccd170423.0111.fits,GRS 1739-278,17:42:40.02,-27:44:52.5,2017-04-24,07:34:41.109,2457867.81575,900.0,1.01,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457867.81575,2017-04-24 07:34:40.800000,1
rccd170425.0109.fits,GRS 1739-278,17:42:40.02,-27:44:52.5,2017-04-26,07:50:54.041,2457869.82702,900.0,1.0,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,GRS 1739-278,True,1.0,2457869.82702,2017-04-26 07:50:54.528000,1
