filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd170325.0155.fits,4U1755-338,17:58:39.99,-33:48:26.9,2017-03-26,09:32:11.077,2457838.89734,180.0,1.02,R,K,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,4U1755-338,True,optical
rccd170326.0128.fits,4U1755-338,17:58:40.00,-33:48:26.8,2017-03-27,09:21:02.351,2457839.88961,180.0,1.03,R,K,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,4U1755-338,True,optical
rccd170324.0148.fits,4U1755-338,17:58:39.99,-33:48:26.9,2017-03-25,09:34:39.141,2457837.89907,180.0,1.02,R,K,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,4U1755-338,True,optical
rccd170327.0116.fits,4U1755-338,17:58:40.07,-33:48:25.2,2017-03-28,09:33:42.115,2457840.8984,180.0,1.02,R,K,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,4U1755-338,True,optical
rccd170327.0115.fits,4U1755-338,17:58:39.99,-33:48:26.9,2017-03-28,09:29:26.540,2457840.89544,180.0,1.02,R,K,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,4U1755-338,True,optical
binir170325.0434.fits,4U1755-338,17:58:39.98,-33:48:27.0,2017-03-26,09:32:07.084,2457838.89729,30.05,1.02,R,K,1040,1590,1960,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0434.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0434.fits,4U1755-338,True,IR
binir170325.0435.fits,4U1755-338,17:58:39.96,-33:48:26.8,2017-03-26,09:32:49.620,2457838.89777,30.04,1.02,R,K,1040,1620,1930,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0435.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0435.fits,4U1755-338,True,IR
binir170325.0437.fits,4U1755-338,17:58:39.98,-33:48:26.5,2017-03-26,09:34:15.518,2457838.89876,30.05,1.02,R,K,1070,1560,1960,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0437.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0437.fits,4U1755-338,True,IR
binir170325.0436.fits,4U1755-338,17:58:39.97,-33:48:26.6,2017-03-26,09:33:32.707,2457838.89827,30.05,1.02,R,K,1010,1590,1990,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0436.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0436.fits,4U1755-338,True,IR
binir170325.0438.fits,4U1755-338,17:58:39.99,-33:48:26.4,2017-03-26,09:34:58.322,2457838.89926,30.05,1.02,R,K,1040,1560,1990,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0438.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170325/ir/binir170325.0438.fits,4U1755-338,True,IR
binir170327.0436.fits,4U1755-338,17:58:40.11,-33:48:25.1,2017-03-28,09:35:03.767,2457840.89933,30.05,1.02,R,K,1010,1590,1990,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170327/ir/binir170327.0436.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170327/ir/binir170327.0436.fits,4U1755-338,True,IR
binir170327.0433.fits,4U1755-338,17:58:40.06,-33:48:25.5,2017-03-28,09:32:13.774,2457840.89737,30.04,1.02,R,K,1040,1560,1990,usbdrivescrapelog_4U1755-338.csv,/USB3/archive/20170301ThruEnd/20170327/ir/binir170327.0433.fits,,Data scrape,YALE-03A-0001,/USB3/archive/20170301ThruEnd/20170327/ir/binir170327.0433.fits,4U1755-338,True,IR
