filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070704.0121.fits,4u 1608-52,16:12:42.96,-52:25:23.0,2007-07-05,01:33:46.524,2454286.56512,70.03,1.09,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.56512,2007-07-05 01:33:46.368,1
binir070704.0122.fits,4u 1608-52,16:12:42.94,-52:25:22.5,2007-07-05,01:35:11.639,2454286.56611,70.03,1.09,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.56611,2007-07-05 01:35:11.904,1
binir070704.0123.fits,4u 1608-52,16:12:42.95,-52:25:22.8,2007-07-05,01:36:37.164,2454286.5671,70.03,1.09,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.5671,2007-07-05 01:36:37.440,1
binir070704.0124.fits,4u 1608-52,16:12:42.98,-52:25:22.7,2007-07-05,01:38:02.625,2454286.56808,70.03,1.09,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.56808,2007-07-05 01:38:02.112,1
binir070704.0125.fits,4u 1608-52,16:12:42.99,-52:25:23.0,2007-07-05,01:39:27.780,2454286.56907,70.03,1.09,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.56907,2007-07-05 01:39:27.648,1
binir070704.0126.fits,4u 1608-52,16:12:43.03,-52:25:22.9,2007-07-05,01:40:53.150,2454286.57006,70.03,1.09,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57006,2007-07-05 01:40:53.184,1
binir070704.0127.fits,4u 1608-52,16:12:43.06,-52:25:23.1,2007-07-05,01:42:18.542,2454286.57105,70.03,1.09,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57105,2007-07-05 01:42:18.720,1
binir070704.0128.fits,4u 1608-52,16:12:43.10,-52:25:13.5,2007-07-05,01:44:40.593,2454286.57269,70.03,1.08,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57269,2007-07-05 01:44:40.416,1
binir070704.0129.fits,4u 1608-52,16:12:43.11,-52:25:13.7,2007-07-05,01:46:05.729,2454286.57368,70.03,1.08,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57368,2007-07-05 01:46:05.952,1
binir070704.0130.fits,4u 1608-52,16:12:43.17,-52:25:14.1,2007-07-05,01:47:31.283,2454286.57467,70.03,1.08,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57467,2007-07-05 01:47:31.488,1
binir070704.0131.fits,4u 1608-52,16:12:43.19,-52:25:13.9,2007-07-05,01:48:56.786,2454286.57566,70.03,1.08,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57566,2007-07-05 01:48:57.024,1
binir070704.0132.fits,4u 1608-52,16:12:43.15,-52:25:13.9,2007-07-05,01:50:21.965,2454286.57664,70.03,1.08,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57664,2007-07-05 01:50:21.696,1
binir070704.0133.fits,4u 1608-52,16:12:43.15,-52:25:13.8,2007-07-05,01:51:47.342,2454286.57763,70.03,1.08,V,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57763,2007-07-05 01:51:47.232,1
binir070704.0134.fits,4u 1608-52,16:12:43.11,-52:25:13.9,2007-07-05,01:53:12.710,2454286.57862,70.03,1.08,V,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,4U 1608-52,True,1.0,2454286.57862,2007-07-05 01:53:12.768,1
