filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070702.0255.fits,GX 1+4,17:32:02.22,-24:44:43.6,2007-07-03,05:39:54.424,2454284.73605,70.03,1.14,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.73605,2007-07-03 05:39:54.720,1
binir070702.0256.fits,GX 1+4,17:32:02.26,-24:44:44.4,2007-07-03,05:41:19.840,2454284.73704,70.03,1.14,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.73704,2007-07-03 05:41:20.256,1
binir070702.0257.fits,GX 1+4,17:32:02.24,-24:44:44.6,2007-07-03,05:42:45.676,2454284.73803,70.03,1.15,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.73803,2007-07-03 05:42:45.792,1
binir070702.0258.fits,GX 1+4,17:32:02.27,-24:44:44.6,2007-07-03,05:44:11.382,2454284.73902,70.03,1.15,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.73902,2007-07-03 05:44:11.328,1
binir070702.0259.fits,GX 1+4,17:32:02.29,-24:44:44.8,2007-07-03,05:45:36.814,2454284.74001,70.03,1.15,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74001,2007-07-03 05:45:36.864,1
binir070702.0260.fits,GX 1+4,17:32:02.28,-24:44:45.1,2007-07-03,05:47:02.535,2454284.741,70.03,1.16,I,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.741,2007-07-03 05:47:02.400,1
binir070702.0261.fits,GX 1+4,17:32:02.32,-24:44:45.6,2007-07-03,05:48:28.170,2454284.742,70.03,1.16,I,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.742,2007-07-03 05:48:28.800,1
binir070702.0262.fits,GX 1+4,17:32:02.34,-24:44:35.8,2007-07-03,05:50:48.982,2454284.74362,70.03,1.17,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74362,2007-07-03 05:50:48.768,1
binir070702.0263.fits,GX 1+4,17:32:02.30,-24:44:35.9,2007-07-03,05:52:14.458,2454284.74462,70.03,1.17,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74462,2007-07-03 05:52:15.168,1
binir070702.0264.fits,GX 1+4,17:32:02.32,-24:44:36.0,2007-07-03,05:53:40.163,2454284.74561,70.03,1.18,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74561,2007-07-03 05:53:40.704,1
binir070702.0265.fits,GX 1+4,17:32:02.30,-24:44:36.3,2007-07-03,05:55:06.000,2454284.7466,70.03,1.18,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.7466,2007-07-03 05:55:06.240,1
binir070702.0266.fits,GX 1+4,17:32:02.30,-24:44:36.4,2007-07-03,05:56:31.418,2454284.74759,70.03,1.18,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74759,2007-07-03 05:56:31.776,1
binir070702.0267.fits,GX 1+4,17:32:02.31,-24:44:36.5,2007-07-03,05:57:56.938,2454284.74858,70.03,1.19,V,J,1250,1868,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74858,2007-07-03 05:57:57.312,1
binir070702.0268.fits,GX 1+4,17:32:02.31,-24:44:36.9,2007-07-03,05:59:22.531,2454284.74957,70.03,1.19,V,J,1170,1908,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 1+4,True,1.0,2454284.74957,2007-07-03 05:59:22.848,1
