filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd060119.0112.fits,J1701-462,17:00:50.76,-46:15:48.4,2006-01-20,08:49:17,2453755.86757,300.0,1.91,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453755.86757,2006-01-20 08:49:18.048,1
rccd060119.0113.fits,J1701-462,17:01:13.96,-46:15:48.1,2006-01-20,08:55:59,2453755.87221,300.0,1.85,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453755.87221,2006-01-20 08:55:58.944,1
rccd060119.0114.fits,J1701-462,17:01:13.96,-46:11:48.3,2006-01-20,09:02:47,2453755.87694,300.0,1.79,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453755.87694,2006-01-20 09:02:47.616,1
rccd060119.0115.fits,J1701-462,17:00:50.77,-46:11:48.1,2006-01-20,09:09:06,2453755.88133,300.0,1.74,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453755.88133,2006-01-20 09:09:06.912,1
rccd060119.0116.fits,J1701-462,17:01:13.83,-46:15:47.9,2006-01-20,09:15:38,2453755.88586,300.0,1.7,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453755.88586,2006-01-20 09:15:38.304,1
rccd060120.0122.fits,J1701-462,17:00:55.93,-46:10:07.9,2006-01-21,08:47:17,2453756.86617,300.0,1.89,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453756.86617,2006-01-21 08:47:17.088,1
rccd060120.0123.fits,J1701-462,17:00:57.08,-46:11:16.8,2006-01-21,08:53:51,2453756.87073,300.0,1.83,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453756.87073,2006-01-21 08:53:51.072,1
rccd060121.0110.fits,J1701-462,17:00:53.12,-46:11:39.5,2006-01-22,08:44:51,2453757.86448,300.0,1.88,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453757.86448,2006-01-22 08:44:51.072,1
rccd_combined060122.fits,J1701-462,17:00:58.42,-46:11:08.0,2006-01-23,08:38:01,2453758.85974,300.0,1.9,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453758.85974,2006-01-23 08:38:01.536,1
rccd060122.0098.fits,J1701-462,17:00:58.42,-46:11:08.0,2006-01-23,08:38:01,2453758.85974,300.0,1.9,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453758.85974,2006-01-23 08:38:01.536,1
rccd060122.0099.fits,J1701-462,17:00:58.50,-46:11:07.5,2006-01-23,08:44:22,2453758.86415,300.0,1.85,I,J,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453758.86415,2006-01-23 08:44:22.560,1
rccd060122.0100.fits,J1701-462,17:00:58.71,-46:11:05.7,2006-01-23,08:50:43,2453758.86855,300.0,1.79,I,K,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453758.86855,2006-01-23 08:50:42.720,1
rccd060123.0124.fits,J1701-462,17:00:52.87,-46:10:19.2,2006-01-24,08:48:32,2453759.86704,300.0,1.78,I,H,1210,1868,2020,opticaldirecs/xrb-archive_data_J1701-462/,J1701-462,Disk,J1701-462,True,3.0,2453759.86704,2006-01-24 08:48:32.256,1
