filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir130312.0334.fits,Swift_J1745-26,17:45:11.17,-26:24:12.0,2013-03-13,07:20:50.181,2456364.80614,40.04,1.52,B,K,1040.0,1590.0,1960.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,3.0,2456364.80614,2013-03-13 07:20:50.496,2
IR130312.Swift_J1745-26.K.fits,Swift_J1745-26,17:45:11.17,-26:24:12.0,2013-03-13,07:20:50.181,2456364.80614,40.04,1.52,B,K,1040.0,1590.0,1960.0,xrb_ir_reduced/LOG_reduced.20130119thru20150430.csv,irdirecs/xrb_ir_reduced/,reduced,Disk,,J1745-26,True,3.0,2456364.80614,2013-03-13 07:20:50.496,2
binir130312.0335.fits,Swift_J1745-26,17:45:11.14,-26:24:12.3,2013-03-13,07:21:46.051,2456364.80678,40.04,1.52,B,K,1040.0,1620.0,1930.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,3.0,2456364.80678,2013-03-13 07:21:45.792,2
binir130312.0336.fits,Swift_J1745-26,17:45:11.11,-26:24:12.3,2013-03-13,07:22:42.146,2456364.80743,40.04,1.51,B,K,1010.0,1590.0,1990.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,3.0,2456364.80743,2013-03-13 07:22:41.952,2
binir130312.0337.fits,Swift_J1745-26,17:45:11.07,-26:24:12.0,2013-03-13,07:23:40.431,2456364.80811,40.04,1.51,B,K,1070.0,1560.0,1960.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,3.0,2456364.80811,2013-03-13 07:23:40.704,2
binir130312.0338.fits,Swift_J1745-26,17:45:11.12,-26:24:12.2,2013-03-13,07:24:36.102,2456364.80875,40.04,1.5,B,K,1040.0,1560.0,1990.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,3.0,2456364.80875,2013-03-13 07:24:36.000,2
binir130312.0339.fits,Swift_J1745-26,17:45:11.18,-26:24:12.1,2013-03-13,07:25:41.777,2456364.80951,40.04,1.49,V,J,1040.0,1590.0,1960.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,1.0,2456364.80951,2013-03-13 07:25:41.664,2
IR130312.Swift_J1745-26.J.fits,Swift_J1745-26,17:45:11.18,-26:24:12.1,2013-03-13,07:25:41.777,2456364.80951,40.04,1.49,V,J,1040.0,1590.0,1960.0,xrb_ir_reduced/LOG_reduced.20130119thru20150430.csv,irdirecs/xrb_ir_reduced/,reduced,Disk,,J1745-26,True,1.0,2456364.80951,2013-03-13 07:25:41.664,2
binir130312.0340.fits,Swift_J1745-26,17:45:11.23,-26:24:12.2,2013-03-13,07:26:37.568,2456364.81016,40.04,1.49,V,J,1040.0,1620.0,1930.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,1.0,2456364.81016,2013-03-13 07:26:37.824,2
binir130312.0341.fits,Swift_J1745-26,17:45:11.18,-26:24:12.1,2013-03-13,07:27:33.663,2456364.81081,40.04,1.48,V,J,1010.0,1590.0,1990.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,1.0,2456364.81081,2013-03-13 07:27:33.984,2
binir130312.0342.fits,Swift_J1745-26,17:45:11.25,-26:24:11.9,2013-03-13,07:28:29.902,2456364.81146,40.04,1.48,V,J,1070.0,1560.0,1960.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,1.0,2456364.81146,2013-03-13 07:28:30.144,2
binir130312.0343.fits,Swift_J1745-26,17:45:11.31,-26:24:12.0,2013-03-13,07:29:25.735,2456364.8121,40.04,1.47,V,J,1040.0,1560.0,1990.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,1.0,2456364.8121,2013-03-13 07:29:25.440,2
binir130312.0344.fits,Swift_J1745-26,17:45:11.32,-26:24:12.1,2013-03-13,07:30:32.155,2456364.81287,40.04,1.46,I,H,1040.0,1590.0,1960.0,xrb_ir_photometry/LOG_photometry.20130310thru20150430.csv,irdirecs/xrb_ir_photometry/,photometry,Disk,YALE-03A-0001,J1745-26,True,2.0,2456364.81287,2013-03-13 07:30:31.968,2
IR130312.Swift_J1745-26.H.fits,Swift_J1745-26,17:45:11.32,-26:24:12.1,2013-03-13,07:30:32.155,2456364.81287,40.04,1.46,I,H,1040.0,1590.0,1960.0,xrb_ir_reduced/LOG_reduced.20130119thru20150430.csv,irdirecs/xrb_ir_reduced/,reduced,Disk,,J1745-26,True,2.0,2456364.81287,2013-03-13 07:30:31.968,2
