filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd050328.0165.fits,IGR_J17091,17:09:47.98,-36:28:12.1,2005-03-29,07:30:02,2453458.81252,300.0,1.1,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453458.81252,2005-03-29 07:30:01.728,No
rccd050328.0166.fits,IGR_J17091,17:09:48.22,-36:28:12.0,2005-03-29,07:37:35,2453458.81777,300.0,1.09,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453458.81777,2005-03-29 07:37:35.328,No
rccd050329.0146.fits,IGR_J17091,17:09:47.99,-36:28:12.0,2005-03-30,07:59:14,2453459.83281,300.0,1.05,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453459.83281,2005-03-30 07:59:14.784,No
rccd050329.0147.fits,IGR_J17091,17:09:47.92,-36:28:11.8,2005-03-30,08:06:28,2453459.83783,300.0,1.05,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453459.83783,2005-03-30 08:06:28.512,No
rccd050330.0119.fits,IGR_J17091,17:09:47.98,-36:28:12.2,2005-03-31,07:12:13,2453460.80016,300.0,1.12,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453460.80016,2005-03-31 07:12:13.824,No
rccd050330.0120.fits,IGR_J17091,17:09:48.03,-36:28:12.2,2005-03-31,07:19:35,2453460.80528,300.0,1.11,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453460.80528,2005-03-31 07:19:36.192,No
rccd050331.0121.fits,IGR_J17091,17:09:47.88,-36:28:14.0,2005-04-01,08:42:05,2453461.86257,300.0,1.01,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453461.86257,2005-04-01 08:42:06.048,No
rccd050331.0122.fits,IGR_J17091,17:09:48.19,-36:28:11.9,2005-04-01,08:49:19,2453461.86758,300.0,1.01,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453461.86758,2005-04-01 08:49:18.912,No
rccd050401.0111.fits,IGR_J17091,17:09:47.94,-36:28:11.7,2005-04-02,07:44:15,2453462.8224,300.0,1.06,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453462.8224,2005-04-02 07:44:15.360,No
rccd050401.0112.fits,IGR_J17091,17:09:47.82,-36:28:11.4,2005-04-02,07:51:35,2453462.82749,300.0,1.05,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453462.82749,2005-04-02 07:51:35.136,No
rccd050402.0126.fits,IGR_J17091,17:09:46.04,-36:28:20.7,2005-04-03,08:17:35,2453463.84555,300.0,1.02,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453463.84555,2005-04-03 08:17:35.520,No
rccd050402.0127.fits,IGR_J17091,17:09:48.09,-36:28:12.5,2005-04-03,08:24:58,2453463.85068,300.0,1.02,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453463.85068,2005-04-03 08:24:58.752,No
rccd050403.0108.fits,IGR_J17091,17:09:47.54,-36:28:04.8,2005-04-04,07:48:53,2453464.82562,300.0,1.04,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453464.82562,2005-04-04 07:48:53.568,No
rccd050403.0109.fits,IGR_J17091,17:09:47.47,-36:28:04.6,2005-04-04,07:56:06,2453464.83063,300.0,1.04,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453464.83063,2005-04-04 07:56:06.432,No
rccd050404.0121.fits,IGR_J17091,17:09:47.05,-36:28:06.5,2005-04-05,07:53:06,2453465.82854,300.0,1.04,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453465.82854,2005-04-05 07:53:05.856,No
rccd050404.0122.fits,IGR_J17091,17:09:48.17,-36:28:12.2,2005-04-05,08:00:30,2453465.83368,300.0,1.03,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453465.83368,2005-04-05 08:00:29.952,No
rccd050405.0115.fits,IGR_J17091,17:09:47.98,-36:28:11.9,2005-04-06,07:47:27,2453466.82462,300.0,1.04,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453466.82462,2005-04-06 07:47:27.168,No
rccd050405.0116.fits,IGR_J17091,17:09:48.13,-36:28:11.6,2005-04-06,07:54:49,2453466.82974,300.0,1.03,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453466.82974,2005-04-06 07:54:49.536,No
rccd050406.0113.fits,IGR_J17091,17:09:46.79,-36:28:24.4,2005-04-07,07:23:19,2453467.80786,300.0,1.06,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453467.80786,2005-04-07 07:23:19.104,No
rccd050406.0114.fits,IGR_J17091,17:09:46.76,-36:28:23.5,2005-04-07,07:30:29,2453467.81285,300.0,1.05,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453467.81285,2005-04-07 07:30:30.240,No
rccd050407.0113.fits,IGR_J17091,17:09:47.98,-36:28:12.0,2005-04-08,07:07:05,2453468.79659,300.0,1.08,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453468.79659,2005-04-08 07:07:05.376,No
rccd050407.0114.fits,IGR_J17091,17:09:48.09,-36:28:12.1,2005-04-08,07:14:27,2453468.8017,300.0,1.07,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453468.8017,2005-04-08 07:14:26.880,No
rccd050408.0122.fits,IGR_J17091,17:09:47.97,-36:28:12.0,2005-04-09,06:36:02,2453469.77502,300.0,1.12,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453469.77502,2005-04-09 06:36:01.728,No
rccd050408.0123.fits,IGR_J17091,17:09:48.09,-36:28:11.5,2005-04-09,06:43:14,2453469.78003,300.0,1.11,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453469.78003,2005-04-09 06:43:14.592,No
rccd050409.0128.fits,IGR_J17091,17:09:47.96,-36:28:12.1,2005-04-10,07:17:56,2453470.80412,300.0,1.05,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453470.80412,2005-04-10 07:17:55.968,No
rccd050409.0129.fits,IGR_J17091,17:09:47.74,-36:28:12.0,2005-04-10,07:25:18,2453470.80924,300.0,1.04,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453470.80924,2005-04-10 07:25:18.336,No
rccd050410.0131.fits,IGR_J17091,17:09:47.98,-36:28:12.0,2005-04-11,07:09:33,2453471.79831,300.0,1.06,V,J,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,1.0,2453471.79831,2005-04-11 07:09:33.984,No
rccd050410.0132.fits,IGR_J17091,17:09:47.88,-36:28:12.2,2005-04-11,07:16:46,2453471.80331,300.0,1.05,I,K,1145,1868,2000,optical_CD_header_logs/,IGR_J17091,CD,IGR J17091-3624,True,3.0,2453471.80331,2005-04-11 07:16:45.984,No
rccd110511.0058.fits,J1709,17:09:06.86,-36:24:25.3,2011-05-12,02:11:43.900,2455693.59148,360.0,1.72,B,K,1250,1880,1990,opticaldirecs/NB_buxton/,NB-buxton,Disk,IGR J17091-3624,True,0.0,2455693.59148,2011-05-12 02:11:43.872,2
rccd110511.0059.fits,J1709,17:09:07.03,-36:24:24.9,2011-05-12,02:19:29.061,2455693.59686,360.0,1.66,R,J,1250,1880,1990,opticaldirecs/NB_buxton/,NB-buxton,Disk,IGR J17091-3624,True,2.0,2455693.59686,2011-05-12 02:19:28.704,2
