filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd131019.0009.fits,J1828-249,18:28:27.95,-24:54:21.3,2013-10-20,00:51:49.090,2456585.53598,70.0,1.47,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456585.53598,2013-10-20 00:51:48.672,1
rccd131020.0014.fits,J1828-249,18:28:27.89,-24:54:21.9,2013-10-21,01:28:15.417,2456586.5613,70.0,1.79,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456586.5613,2013-10-21 01:28:16.320,1
rccd131025.0005.fits,J1828-249,18:28:58.05,-25:01:45.7,2013-10-26,00:15:55.146,2456591.51105,300.0,1.4,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456591.51105,2013-10-26 00:15:54.720,1
rccd131026.0012.fits,J1828-249,18:28:58.03,-25:01:45.9,2013-10-27,00:42:00.326,2456592.52918,300.0,1.59,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456592.52918,2013-10-27 00:42:01.152,1
rccd131027.0006.fits,J1828-249,18:28:58.06,-25:01:45.8,2013-10-28,00:12:55.136,2456593.50899,300.0,1.43,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456593.50899,2013-10-28 00:12:56.736,1
rccd131028.0013.fits,J1828-249,18:28:58.05,-25:01:45.8,2013-10-29,00:42:24.959,2456594.52945,300.0,1.65,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456594.52945,2013-10-29 00:42:24.480,1
rccd131029.0018.fits,J1828-249,18:28:58.06,-25:01:45.4,2013-10-30,01:00:02.404,2456595.54169,300.0,1.85,R,J,1040,1590,1960,opticaldirecs/xrb_ccd_reduced_2013/,2013,Disk,J1828-249,True,2.0,2456595.54169,2013-10-30 01:00:02.016,1
rccd140217.0069.fits,J1828-249,18:28:57.85,-25:01:46.6,2014-02-18,08:55:50.305,2456706.87211,300.0,1.88,R,J,1000,1710,1880,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,J1828-249,True,2.0,2456706.87211,2014-02-18 08:55:50.304,1
rccd140218.0110.fits,J1828-249,18:28:58.04,-25:01:46.1,2014-02-19,09:22:33.659,2456707.89067,300.0,1.6,R,J,1000,1710,1880,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,J1828-249,True,2.0,2456707.89067,2014-02-19 09:22:33.888,1
rccd140219.0113.fits,J1828-249,18:28:58.02,-25:01:45.6,2014-02-20,09:06:29.020,2456708.87951,300.0,1.7,R,J,1000,1750,1840,opticaldirecs/xrb_ccd_reduced_2014/,2014,Disk,J1828-249,True,2.0,2456708.87951,2014-02-20 09:06:29.664,1
