filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd070629.0083.fits,4u 1907+097,19:09:37.91,+09:49:49.9,2007-06-30,06:43:39.789,2454281.78032,300.0,1.4,I,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,4U 1907+097,True,3.0,2454281.78032,2007-06-30 06:43:39.648,1
rccd070629.0084.fits,4u 1907+097,19:09:37.90,+09:50:00.7,2007-06-30,06:51:42.769,2454281.78592,300.0,1.42,V,J,1210.0,1868.0,2020.0,optical_CD_header_logs/,MULTI_2007xrbs,CD,4U 1907+097,True,1.0,2454281.78592,2007-06-30 06:51:43.488,1
