filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd181103.0001.fits,J1858.6-0814,18:58:34.90,-08:14:14.4,2018-11-04,00:03:37.448,2458426.50251,90.0,1.56,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.50251,2018-11-04 00:03:36.864,1
rccd181103.0002.fits,J1858.6-0814,18:58:34.87,-08:14:15.3,2018-11-04,00:05:53.289,2458426.50408,70.0,1.58,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.50408,2018-11-04 00:05:52.512,1
rccd181103.0003.fits,J1858.6-0814,18:58:34.86,-08:14:16.3,2018-11-04,00:08:40.992,2458426.50602,180.0,1.6,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.50602,2018-11-04 00:08:40.128,1
rccd181103.0004.fits,J1858.6-0814,18:58:34.86,-08:14:16.9,2018-11-04,00:12:25.263,2458426.50862,140.0,1.63,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.50862,2018-11-04 00:12:24.768,1
rccd181103.0005.fits,J1858.6-0814,18:58:34.88,-08:14:17.4,2018-11-04,00:15:51.570,2458426.51101,180.0,1.65,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.51101,2018-11-04 00:15:51.264,1
rccd181103.0006.fits,J1858.6-0814,18:58:34.90,-08:14:17.8,2018-11-04,00:19:35.973,2458426.51361,140.0,1.68,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.51361,2018-11-04 00:19:35.904,1
rccd181103.0007.fits,J1858.6-0814,18:58:34.88,-08:14:18.7,2018-11-04,00:23:32.802,2458426.51635,90.0,1.72,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.51635,2018-11-04 00:23:32.640,1
rccd181103.0008.fits,J1858.6-0814,18:58:34.87,-08:14:19.2,2018-11-04,00:25:50.586,2458426.51794,70.0,1.74,R,J,1870,1530,1990,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.51794,2018-11-04 00:25:50.016,1
rccd181103.0009.fits,J1858.6-0814,18:58:34.85,-08:14:19.4,2018-11-04,00:27:51.721,2458426.51934,180.0,1.76,B,J,1870,1530,1990,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.51934,2018-11-04 00:27:50.976,1
rccd181103.0010.fits,J1858.6-0814,18:58:34.86,-08:14:20.5,2018-11-04,00:31:36.270,2458426.52194,140.0,1.79,R,J,1870,1500,2020,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.52194,2018-11-04 00:31:35.616,1
rccd181103.0011.fits,J1858.6-0814,18:58:34.86,-08:14:21.9,2018-11-04,00:34:42.792,2458426.5241,90.0,1.82,B,J,1870,1500,2020,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458426.5241,2018-11-04 00:34:42.240,1
rccd181103.0012.fits,J1858.6-0814,18:58:34.88,-08:14:23.1,2018-11-04,00:36:58.470,2458426.52567,70.0,1.85,R,J,1870,1500,2020,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458426.52567,2018-11-04 00:36:57.888,1
rccd181104.0001.fits,J1858.6-0814,18:58:34.94,-08:14:14.0,2018-11-05,00:02:03.277,2458427.50142,90.0,1.58,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458427.50142,2018-11-05 00:02:02.688,1
rccd181104.0002.fits,J1858.6-0814,18:58:34.93,-08:14:15.4,2018-11-05,00:04:19.241,2458427.503,70.0,1.59,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458427.503,2018-11-05 00:04:19.200,1
rccd181104.0003.fits,J1858.6-0814,18:58:34.94,-08:14:16.0,2018-11-05,00:06:20.648,2458427.5044,90.0,1.61,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458427.5044,2018-11-05 00:06:20.160,1
rccd181104.0004.fits,J1858.6-0814,18:58:34.92,-08:14:16.7,2018-11-05,00:08:36.372,2458427.50597,70.0,1.63,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458427.50597,2018-11-05 00:08:35.808,1
rccd181104.0005.fits,J1858.6-0814,18:58:34.93,-08:14:16.8,2018-11-05,00:10:49.723,2458427.50752,180.0,1.64,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458427.50752,2018-11-05 00:10:49.728,1
rccd181104.0006.fits,J1858.6-0814,18:58:34.95,-08:14:17.5,2018-11-05,00:14:33.823,2458427.51011,140.0,1.67,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458427.51011,2018-11-05 00:14:33.504,1
rccd181104.0007.fits,J1858.6-0814,18:58:34.91,-08:14:18.0,2018-11-05,00:17:43.165,2458427.5123,180.0,1.7,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458427.5123,2018-11-05 00:17:42.720,1
rccd181104.0008.fits,J1858.6-0814,18:58:34.88,-08:14:18.5,2018-11-05,00:21:27.172,2458427.5149,140.0,1.73,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458427.5149,2018-11-05 00:21:27.360,1
rccd181105.0001.fits,Swift 1858,18:58:35.01,-08:14:16.6,2018-11-06,00:04:37.958,2458428.50322,180.0,1.63,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458428.50322,2018-11-06 00:04:38.208,1
rccd181105.0002.fits,Swift 1858,18:58:35.08,-08:14:18.6,2018-11-06,00:08:21.734,2458428.50581,180.0,1.66,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458428.50581,2018-11-06 00:08:21.984,1
rccd181106.0001.fits,Swift 1858,18:58:35.00,-08:14:17.1,2018-11-07,00:07:35.134,2458429.50527,180.0,1.68,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458429.50527,2018-11-07 00:07:35.328,1
rccd181106.0002.fits,Swift 1858,18:58:34.98,-08:14:18.5,2018-11-07,00:11:19.057,2458429.50786,180.0,1.71,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458429.50786,2018-11-07 00:11:19.104,1
rccd181107.0001.fits,Swift 1858,18:58:34.99,-08:14:14.3,2018-11-08,00:07:34.158,2458430.50526,180.0,1.71,B,J,1040,1560,1990,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458430.50526,2018-11-08 00:07:34.464,1
rccd181107.0002.fits,Swift 1858,18:58:35.00,-08:14:17.9,2018-11-08,00:11:18.211,2458430.50786,180.0,1.75,R,J,1040,1560,1990,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458430.50786,2018-11-08 00:11:19.104,1
rccd181108.0001.fits,Swift 1858,18:58:34.99,-08:14:13.9,2018-11-09,00:08:49.961,2458431.50613,180.0,1.76,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458431.50613,2018-11-09 00:08:49.632,1
rccd181108.0002.fits,Swift 1858,18:58:35.03,-08:14:16.8,2018-11-09,00:12:34.384,2458431.50873,180.0,1.8,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458431.50873,2018-11-09 00:12:34.272,1
rccd181109.0001.fits,Swift 1858,18:58:35.03,-08:14:14.4,2018-11-10,00:07:40.094,2458432.50533,180.0,1.79,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458432.50533,2018-11-10 00:07:40.512,1
rccd181109.0002.fits,Swift 1858,18:58:35.05,-08:14:17.4,2018-11-10,00:11:24.579,2458432.50792,180.0,1.83,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458432.50792,2018-11-10 00:11:24.288,1
rccd181110.0001.fits,Swift 1858,18:58:35.03,-08:14:13.7,2018-11-11,00:02:16.094,2458433.50157,180.0,1.78,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458433.50157,2018-11-11 00:02:15.648,1
rccd181110.0002.fits,Swift 1858,18:58:35.03,-08:14:16.3,2018-11-11,00:06:00.600,2458433.50417,180.0,1.81,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458433.50417,2018-11-11 00:06:00.288,1
rccd181110.0003.fits,Swift 1858,18:58:35.05,-08:14:18.4,2018-11-11,00:09:45.534,2458433.50677,180.0,1.85,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458433.50677,2018-11-11 00:09:44.928,1
rccd181110.0004.fits,Swift 1858,18:58:35.12,-08:14:21.0,2018-11-11,00:13:30.015,2458433.50937,180.0,1.89,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458433.50937,2018-11-11 00:13:29.568,1
rccd181111.0001.fits,Swift 1858,18:58:35.01,-08:14:14.0,2018-11-12,00:04:38.337,2458434.50322,180.0,1.84,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458434.50322,2018-11-12 00:04:38.208,1
rccd181111.0002.fits,Swift 1858,18:58:35.06,-08:14:17.4,2018-11-12,00:08:22.155,2458434.50581,180.0,1.88,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458434.50581,2018-11-12 00:08:21.984,1
rccd181111.0003.fits,Swift 1858,18:58:35.07,-08:14:19.8,2018-11-12,00:12:06.364,2458434.50841,180.0,1.92,B,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,0.0,2458434.50841,2018-11-12 00:12:06.624,1
rccd181111.0004.fits,Swift 1858,18:58:35.00,-08:14:21.9,2018-11-12,00:15:50.237,2458434.511,180.0,1.97,R,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,2.0,2458434.511,2018-11-12 00:15:50.400,1
rccd190514.0184.fits,Swift1858,18:58:35.00,-08:14:14.4,2019-05-15,07:36:51.166,2458618.81725,180.0,1.09,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,3.0,2458618.81725,2019-05-15 07:36:50.400,No
rccd190514.0185.fits,Swift1858,18:58:34.99,-08:14:14.3,2019-05-15,07:40:37.886,2458618.81988,180.0,1.09,I,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1858.6-0814,True,3.0,2458618.81988,2019-05-15 07:40:37.632,No
