filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,Location,prop name help,Physical loc,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
rccd180607.0077.fits,J1727-203,17:28:29.93,-20:22:56.7,2018-06-08,03:05:30.265,2458277.62882,240.0,1.14,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458277.62882,2018-06-08 03:05:30.048,1
rccd180607.0078.fits,J1727-203,17:28:30.06,-20:22:57.1,2018-06-08,03:10:16.107,2458277.63213,240.0,1.13,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458277.63213,2018-06-08 03:10:16.032,1
rccd180607.0079.fits,J1727-203,17:28:30.21,-20:22:57.6,2018-06-08,03:15:00.742,2458277.63542,240.0,1.12,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458277.63542,2018-06-08 03:15:00.288,1
rccd180608.0117.fits,J1727-203,17:28:29.93,-20:22:56.2,2018-06-09,05:14:37.249,2458278.71848,240.0,1.02,I,H,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458278.71848,2018-06-09 05:14:36.672,1
rccd180608.0118.fits,J1727-203,17:28:29.93,-20:22:56.6,2018-06-09,05:19:22.925,2458278.72179,240.0,1.02,V,J,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458278.72179,2018-06-09 05:19:22.656,1
rccd180608.0119.fits,J1727-203,17:28:29.95,-20:22:56.5,2018-06-09,05:24:07.501,2458278.72508,240.0,1.02,B,K,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458278.72508,2018-06-09 05:24:06.912,1
rccd180608.0120.fits,J1727-203,17:28:30.00,-20:22:57.0,2018-06-09,05:28:55.066,2458278.72841,240.0,1.02,I,H,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458278.72841,2018-06-09 05:28:54.624,1
rccd180608.0121.fits,J1727-203,17:28:30.07,-20:22:57.5,2018-06-09,05:33:40.942,2458278.73172,240.0,1.02,V,J,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458278.73172,2018-06-09 05:33:40.608,1
rccd180608.0122.fits,J1727-203,17:28:30.16,-20:22:58.1,2018-06-09,05:38:25.519,2458278.73501,240.0,1.03,B,K,1060,1570,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458278.73501,2018-06-09 05:38:24.864,1
rccd180612.0078.fits,J1727-203,17:28:29.92,-20:22:56.5,2018-06-13,02:58:59.563,2458282.6243,240.0,1.12,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458282.6243,2018-06-13 02:58:59.520,1
rccd180612.0079.fits,J1727-203,17:28:29.91,-20:22:57.2,2018-06-13,03:03:45.306,2458282.62761,240.0,1.11,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458282.62761,2018-06-13 03:03:45.504,1
rccd180612.0080.fits,J1727-203,17:28:29.90,-20:22:57.4,2018-06-13,03:08:29.669,2458282.6309,240.0,1.1,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458282.6309,2018-06-13 03:08:29.760,1
rccd180612.0088.fits,J1727-203,17:28:29.94,-20:22:56.1,2018-06-13,04:19:10.135,2458282.67998,240.0,1.02,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458282.67998,2018-06-13 04:19:10.272,1
rccd180612.0089.fits,J1727-203,17:28:29.89,-20:22:55.5,2018-06-13,04:23:55.759,2458282.68329,240.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458282.68329,2018-06-13 04:23:56.256,1
rccd180612.0090.fits,J1727-203,17:28:29.94,-20:22:54.1,2018-06-13,04:28:40.147,2458282.68658,240.0,1.02,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458282.68658,2018-06-13 04:28:40.512,1
rccd180613.0105.fits,J1727-203,17:28:29.93,-20:22:57.2,2018-06-14,04:39:38.556,2458283.69419,240.0,1.02,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458283.69419,2018-06-14 04:39:38.016,1
rccd180613.0106.fits,J1727-203,17:28:29.93,-20:22:57.4,2018-06-14,04:44:24.700,2458283.6975,240.0,1.01,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458283.6975,2018-06-14 04:44:24.000,1
rccd180613.0107.fits,J1727-203,17:28:30.05,-20:22:58.7,2018-06-14,04:49:09.879,2458283.7008,240.0,1.02,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458283.7008,2018-06-14 04:49:09.120,1
rccd180613.0108.fits,J1727-203,17:28:30.06,-20:22:59.3,2018-06-14,04:53:57.028,2458283.70413,240.0,1.02,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458283.70413,2018-06-14 04:53:56.832,1
rccd180613.0109.fits,J1727-203,17:28:30.05,-20:23:00.0,2018-06-14,04:58:43.360,2458283.70744,240.0,1.02,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458283.70744,2018-06-14 04:58:42.816,1
rccd180613.0110.fits,J1727-203,17:28:30.07,-20:23:00.5,2018-06-14,05:03:28.365,2458283.71074,240.0,1.02,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458283.71074,2018-06-14 05:03:27.936,1
rccd180614.0128.fits,J1727-203,17:28:29.91,-20:22:56.2,2018-06-15,05:35:46.292,2458284.73318,240.0,1.04,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458284.73318,2018-06-15 05:35:46.752,1
rccd180614.0129.fits,J1727-203,17:28:29.90,-20:22:55.3,2018-06-15,05:40:32.632,2458284.73649,240.0,1.05,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458284.73649,2018-06-15 05:40:32.736,1
rccd180614.0130.fits,J1727-203,17:28:29.82,-20:22:54.3,2018-06-15,05:45:17.568,2458284.73979,240.0,1.05,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458284.73979,2018-06-15 05:45:17.856,1
rccd180614.0131.fits,J1727-203,17:28:29.80,-20:22:54.4,2018-06-15,05:50:06.595,2458284.74313,240.0,1.06,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458284.74313,2018-06-15 05:50:06.432,1
rccd180614.0132.fits,J1727-203,17:28:29.80,-20:22:55.0,2018-06-15,05:54:52.780,2458284.74644,240.0,1.06,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458284.74644,2018-06-15 05:54:52.416,1
rccd180614.0133.fits,J1727-203,17:28:29.85,-20:22:56.2,2018-06-15,05:59:37.845,2458284.74975,240.0,1.07,B,K,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,0.0,2458284.74975,2018-06-15 05:59:38.400,1
rccd180615.0120.fits,J1727-203,17:28:29.92,-20:22:56.7,2018-06-16,06:32:29.016,2458285.77256,240.0,1.13,I,H,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,3.0,2458285.77256,2018-06-16 06:32:29.184,1
rccd180615.0121.fits,J1727-203,17:28:29.93,-20:22:56.7,2018-06-16,06:37:14.931,2458285.77587,240.0,1.15,V,J,1040,1590,1960,opticaldirecs/xrb_ccd/,ccd,Disk,J1727-203,True,1.0,2458285.77587,2018-06-16 06:37:15.168,1
